species	assembly	run	read_id	caller	gene5	gene3	chrom5	chrom3	strand5	strand3	boundary5_0based	boundary3_0based	query_gap_nt	status	start5	end5	qstart5	qend5	start3	end3	qstart3	qend3	original_read_id	mapq5	aligned_nt5	mapq3	aligned_nt3	alignment_qc_pass	symbol5	symbol3	genion_flag	statistical_flag	caller_statistical_pass
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.118525	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	275			275	1242	eec42114-4bce-42c5-b492-178a17f50059	60	273	60	952	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.346202	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			1	276			276	1227	8d5ee489-445f-40ed-b60a-b04693660482	60	274	60	939	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.354167	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			9	279			279	1240	803f07a0-7bc5-458e-ae28-027ec8728276	60	252	60	913	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.534897	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			9	324			324	1295	f049e9b9-fd88-4725-a0b8-64c0751007d7	60	315	60	947	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.846057	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			2	294			294	1276	041a380c-07da-4aa0-8105-35d9b0ada4c7	60	274	60	937	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.987815	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	308			308	1289	c97fba65-62ba-4487-966f-8dd7b38fda23	60	305	60	962	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1032199	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	285			285	1237	70288fd0-5530-4f56-a9d1-ebceef54b33b	60	281	60	932	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1118032	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	327			327	1277	e73dfac1-419b-41ce-ad8c-b11b59b052d1	60	308	60	933	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1146945	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947073	1954914	0	observed exon-aligned boundaries; not exon-repaired; not conserved			1	293			293	1199	4fec2a86-58cc-40dd-aa4a-faf62440e489	60	281	60	879	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1361298	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	284			284	1278	f85f6e96-9f5f-445a-968a-bcacf30daae7	60	284	60	970	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1436400	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			4	271			271	1238	2ad85aeb-534f-4451-8cc2-231be992844d	60	264	60	941	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1471263	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	321			321	1308	b56c4dbf-8c1c-4a0e-ba50-4823d2e1bf30	60	317	60	973	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1632807	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	448			448	1439	a3478d3e-c5ac-4e4b-bc52-fcc40ed8322e	60	306	60	959	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1639377	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954914	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	300			300	1174	c36207f8-e439-47a0-a5de-6377737279f8	60	300	60	868	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1685152	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954914	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	275			275	1163	c5ec9114-15ed-426a-b542-c040aabab55d	60	273	60	874	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1737773	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			7	330			330	1284	b8d8fd29-ed59-4167-aae5-37be30f534fc	60	315	60	928	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1764702	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1954837	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	286			286	1268	1412202e-2e62-414b-a89d-f322d23ef446	60	282	60	961	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.40068	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1958986	0	observed exon-aligned boundaries; not exon-repaired; not conserved			64	275			275	951	198e1ecc-81f7-4892-9d62-14e6726019bf	60	205	60	648	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.641628	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1958986	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	201			201	883	03ab6ccc-aec0-4e7d-a66a-7e725ffa9e66	60	199	60	661	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1329431	Genion	ENSBTAG00000060892	ENSBTAG00000008251	21	21	+	+	1947075	1958986	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	171			171	859	fa769857-9a51-4be8-8cb5-ae608bcf6db2	60	169	60	666	True	SNURF	SNRPN	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1676153	Genion	ENSBTAG00000009077	ENSBTAG00000009078	18	18	+	+	50032478	50035097	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	1084			1084	1565	ab18db2c-67af-4750-b541-3d405036b43a	60	1061	60	469	True	SNRPA	MIA	PASS:RT	pFAIL	False
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.267441	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			5	116			116	1373	f1c4d953-9b0a-4832-84a2-75bb9d31fee7	60	106	60	1223	True	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.318461	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			5	117			117	1392	b8331177-693e-424c-a948-416551add1c6	60	109	60	1241	True	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.407471	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			10	96			96	1359	5ffb96b3-8e33-4c7f-86b8-a18627a776c5	60	86	60	1227	False	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.724648	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	98			98	1302	151cc19e-2bad-4ed0-9ceb-1801cd99c6b3	60	96	60	1187	False	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.743144	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			4	109			109	1341	e6a51a23-703b-4a48-9848-e5c2eac5cb31	60	105	60	1203	True	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1019380	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			5	113			113	1371	caa183a5-1ca5-424e-9d50-00c7458648e6	60	106	60	1234	True	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1114739	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			2	147			147	1404	658800b8-ecae-4102-aa5a-3a3d766000e5	60	141	60	1200	True	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1204809	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	90			90	1089	4b32358d-8cbe-46aa-8f56-4552b4c8dd4c	60	88	60	639	False	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1242758	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			2	108			108	1324	14edc50f-9e1c-491d-9429-b8fae8a4e0ba	60	105	60	1194	True	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1299906	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	98			98	1325	656aa45b-a2e7-430a-8907-eac28ed0816c	60	95	60	1207	False	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1300965	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	94			94	1337	de79fb4b-4008-49c0-ac25-17b4f341e9cd	60	92	60	1204	False	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1698997	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	1	observed exon-aligned boundaries; not exon-repaired; not conserved			0	89			90	1349	3d097a2a-aa37-4fa3-ba5a-e3fe06c6d99e	60	87	60	1238	False	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1823714	Genion	ENSBTAG00000019927	ENSBTAG00000009727	16	16	+	+	79870576	79877924	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	105			105	1389	cd4b8300-9e4a-4771-a6e5-5b0514bffb56	60	102	60	1205	True	CYB5R1	ADIPOR1	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.48855	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	90	observed exon-aligned boundaries; not exon-repaired; not conserved			151	229			319	837	39f08ced-b1de-4601-a53d-a858588734b3	60	78	60	503	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.84257	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	90	observed exon-aligned boundaries; not exon-repaired; not conserved			153	239			329	2555	6b2c8e52-ba26-4380-a094-6e34c9cb43d3	60	82	60	2183	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.154652	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	87	observed exon-aligned boundaries; not exon-repaired; not conserved			127	212			299	2559	8600ac23-f852-4272-a330-e0672fd6504c	60	81	60	2220	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.174811	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	88	observed exon-aligned boundaries; not exon-repaired; not conserved			121	203			291	2495	e08e29a4-4b4b-4fe7-a038-5de31c7a27c0	60	79	60	2157	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.210359	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	0	observed exon-aligned boundaries; not exon-repaired; not conserved			114	195			195	2471	fba22b35-0ce5-467e-94b2-6835d3582d0d	60	81	60	2238	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.246193	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	91	observed exon-aligned boundaries; not exon-repaired; not conserved			133	221			312	460	eb343c4b-302d-4c85-b20f-83ca52f28e7b	60	81	60	143	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.259141	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	86	observed exon-aligned boundaries; not exon-repaired; not conserved			126	206			292	2542	9f6bb921-8947-4892-a777-4891af670a0a	60	79	60	2221	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.549886	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	91	observed exon-aligned boundaries; not exon-repaired; not conserved			152	233			324	2591	d05f51d0-feaa-4364-b2eb-18132ef84797	60	80	60	2214	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.656468	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	90	observed exon-aligned boundaries; not exon-repaired; not conserved			104	186			276	2551	feb5ff6d-e0f2-4498-a117-16044d9ed09c	60	80	60	2238	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1000330	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	90	observed exon-aligned boundaries; not exon-repaired; not conserved			148	228			318	2594	8be4fca6-5c4a-4bea-bbdc-f1571aaea201	60	80	60	2230	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1204672	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	91	observed exon-aligned boundaries; not exon-repaired; not conserved			137	216			307	2577	b848e856-b0bf-46c3-9baa-e537aa3f6155	60	79	60	2233	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1478504	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	88	observed exon-aligned boundaries; not exon-repaired; not conserved			193	276			364	2653	def20017-da00-4881-8684-bfd872c0d98c	60	79	60	2224	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1702062	Genion	ENSBTAG00000013501	ENSBTAG00000010073	19	19	-	-	20262766	20255678	89	observed exon-aligned boundaries; not exon-repaired; not conserved			92	170			259	2515	93dba6fb-e145-4f66-a173-1db72af81d23	60	77	60	2211	False	DHRS13	FLOT2	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.494703	Genion	ENSBTAG00000010297	ENSBTAG00000010311	19	19	+	+	12939659	12941686	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	716			716	1767	5496e924-9111-4ac6-b18d-375732984a90	60	694	60	841	True	DHRS11	MRM1	PASS:RT	pFAIL	False
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.41498	Genion	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	58			58	832	d7763094-9eff-4c8f-85ec-d22069920846	60	58	60	746	False	PRIM1	NACA	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.229309	Genion	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	observed exon-aligned boundaries; not exon-repaired; not conserved			1	66			66	813	91ca93a2-ad64-4e1c-937f-b0e4b9ace427	60	65	60	741	False	PRIM1	NACA	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.854044	Genion	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732668	56733517	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	74			74	815	823715f1-08a8-4c0f-aee3-6759b3d13726	60	74	60	722	False	PRIM1	NACA	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1061445	Genion	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732665	56733517	0	observed exon-aligned boundaries; not exon-repaired; not conserved			1	83			83	839	b0796d6a-4771-4fda-ac7d-8e2c0621fbf9	60	82	60	738	False	PRIM1	NACA	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1242307	Genion	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	63			63	810	d066ddb4-62a1-40ed-a46d-62bc16e93753	21	63	21	729	False	PRIM1	NACA	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1352506	Genion	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	72			72	820	490cd5ee-df0d-437f-b920-2e8c9faf4203	60	71	60	738	False	PRIM1	NACA	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1389018	Genion	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	observed exon-aligned boundaries; not exon-repaired; not conserved			9	82			82	832	ddc505d0-2908-4264-b618-7c76315a6c73	60	73	60	738	False	PRIM1	NACA	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1860457	Genion	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	69			69	813	eb9b333f-7012-48af-8bf5-9a7c492c81e4	60	64	60	733	False	PRIM1	NACA	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1617911	Genion	ENSBTAG00000035244	ENSBTAG00000010849	11	11	-	-	2812924	2804220	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	406			406	2309	4736f7d8-c5be-42f0-aae9-79469296b8c1	60	401	60	1828	True	ANKRD39	ANKRD23	PASS:RT	pFAIL	False
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.940584	Genion	ENSBTAG00000016251	ENSBTAG00000045652	19	19	-	-	43870076	43832797	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	451			451	653	edaeaa38-4eea-4ee5-b816-9209932fa137	60	441	60	197	True	TMEM101	PYY2	PASS:RT	pFAIL	False
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.376467	Genion	ENSBTAG00000017816	ENSBTAG00000018326	18	18	+	+	45868045	45868745	5	observed exon-aligned boundaries; not exon-repaired; not conserved			115	367			372	1031	86d46a97-7249-4ce2-9481-5936df3a9876	60	248	60	517	True	FXYD1	FXYD7	PASS:RT	pFAIL	False
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.775374	Genion	ENSBTAG00000017816	ENSBTAG00000018326	18	18	+	+	45868522	45868745	215	observed exon-aligned boundaries; not exon-repaired; not conserved			1	602			817	1611	0952e774-b2d0-4fdd-90e8-ac79ac7ddc93	60	596	60	472	True	FXYD1	FXYD7	PASS:RT	pFAIL	False
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1759795	Genion	ENSBTAG00000017816	ENSBTAG00000018326	18	18	+	+	45868522	45868745	209	observed exon-aligned boundaries; not exon-repaired; not conserved			89	628			837	1491	5d787678-2c9c-466e-b40c-e2502a0076e6	60	531	60	507	True	FXYD1	FXYD7	PASS:RT	pFAIL	False
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1286309	Genion	ENSBTAG00000019091	ENSBTAG00000019093	3	3	-	-	39855914	39795310	-1	observed exon-aligned boundaries; not exon-repaired; not conserved			14	3176			3175	4681	d8b7517f-0bcb-4b92-a98d-4a02665a3492	60	1649	60	1453	True	RNPC3	AMY2B	PASS:RT	pFAIL	False
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.574239	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26404528	26392497	1	observed exon-aligned boundaries; not exon-repaired; not conserved			0	157			158	1379	b7c44f88-e257-403b-a08b-935e7a9ebc25	60	154	60	1190	True	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.2010	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			2	42			100	1326	daa60864-636f-43ab-84cf-fa036c69bc90	60	38	60	1207	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.2707	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	observed exon-aligned boundaries; not exon-repaired; not conserved			3	43			106	1336	8efd15fe-e7e5-49fa-83c4-71c417929881	60	38	60	1207	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.7182	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			0	44			102	1347	87d1c0f5-fff5-4605-832c-72153b146274	60	43	60	1213	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.7233	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			2	38			96	1332	2cd4e474-5a6f-4c48-add3-06f679216ed7	60	36	60	1191	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.15825	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			0	41			97	1320	4c3a75a0-bf21-4a2c-a68d-5875985fffa9	60	41	60	1189	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.16595	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	observed exon-aligned boundaries; not exon-repaired; not conserved			3	43			106	1333	7edb162d-e5d1-4542-a6c9-79af3f922526	60	38	60	1205	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.17137	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412914	26392497	63	observed exon-aligned boundaries; not exon-repaired; not conserved			0	259			322	1537	a98dac1c-70fb-4faf-981f-75474b027bf1	60	245	60	1187	True	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.21192	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	observed exon-aligned boundaries; not exon-repaired; not conserved			7	77			140	1367	7f9eaee8-22fd-46a8-bfac-6ceb53dd710f	60	68	60	1197	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.22583	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	observed exon-aligned boundaries; not exon-repaired; not conserved			3	40			94	1324	0d3aae80-f539-410a-a129-3a2385dbf585	60	37	60	1204	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.33202	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	observed exon-aligned boundaries; not exon-repaired; not conserved			13	37			100	1311	905cca41-a67c-4881-b54c-f5a26cfb51b8	60	24	60	1191	False	ANG2	RNASE4	PASS:GF	pPASS	True
