orf_id	peptide_id	parent_transcript_id	parent_control_id	pfam_accession	pfam_name	parent_domain_start_1based	parent_domain_end_1based	parent_domain_hmm_coverage	retained_aligned_span_fraction	candidate_intervals_1based_inclusive	retention_status	interpretation
orf_33774b8689cb4169d9d5c569e811cb8b0c5dd1e5e0f852c252b578329475827d	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000027112.13	control_c872a5c9580536a0f125bf43e7f346e18d3057f1803d490934db546d2b384508	PF22633.4	F5_F8_type_C_2	484	573	0.8222222222222222	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_33774b8689cb4169d9d5c569e811cb8b0c5dd1e5e0f852c252b578329475827d	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000027112.13	control_c872a5c9580536a0f125bf43e7f346e18d3057f1803d490934db546d2b384508	PF00629.31	MAM	646	792	0.9683544303797469	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_9b52bfe86a98c4d0680be6713b9484b3ea86eac52df4b08a54bd96601aeee3d9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	146	215	0.28820960698689957	0.1	[[146, 152]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_9b52bfe86a98c4d0680be6713b9484b3ea86eac52df4b08a54bd96601aeee3d9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	236	306	0.3056768558951965	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_9b52bfe86a98c4d0680be6713b9484b3ea86eac52df4b08a54bd96601aeee3d9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000063594.13	control_f166deafdab72c3e09fbc3b52b4b18f884ea0adc2c58020041df14d605ca6fae	PF00431.27	CUB	28	139	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_9b52bfe86a98c4d0680be6713b9484b3ea86eac52df4b08a54bd96601aeee3d9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000063594.13	control_f166deafdab72c3e09fbc3b52b4b18f884ea0adc2c58020041df14d605ca6fae	PF00431.27	CUB	149	264	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_9b52bfe86a98c4d0680be6713b9484b3ea86eac52df4b08a54bd96601aeee3d9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000063594.13	control_f166deafdab72c3e09fbc3b52b4b18f884ea0adc2c58020041df14d605ca6fae	PF11980.14	DUF3481	848	926	0.9634146341463414	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_9b52bfe86a98c4d0680be6713b9484b3ea86eac52df4b08a54bd96601aeee3d9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000063594.13	control_f166deafdab72c3e09fbc3b52b4b18f884ea0adc2c58020041df14d605ca6fae	PF00754.32	F5_F8_type_C	292	424	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_9b52bfe86a98c4d0680be6713b9484b3ea86eac52df4b08a54bd96601aeee3d9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000063594.13	control_f166deafdab72c3e09fbc3b52b4b18f884ea0adc2c58020041df14d605ca6fae	PF00754.32	F5_F8_type_C	449	589	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_9b52bfe86a98c4d0680be6713b9484b3ea86eac52df4b08a54bd96601aeee3d9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000063594.13	control_f166deafdab72c3e09fbc3b52b4b18f884ea0adc2c58020041df14d605ca6fae	PF22633.4	F5_F8_type_C_2	484	573	0.8222222222222222	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_9b52bfe86a98c4d0680be6713b9484b3ea86eac52df4b08a54bd96601aeee3d9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000063594.13	control_f166deafdab72c3e09fbc3b52b4b18f884ea0adc2c58020041df14d605ca6fae	PF00629.31	MAM	646	792	0.9683544303797469	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_96c6ff77691c5b31324503ef3b35277755a07aacee49c1ce0f805ac283aeb880	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	146	215	0.28820960698689957	0.1	[[146, 152]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_96c6ff77691c5b31324503ef3b35277755a07aacee49c1ce0f805ac283aeb880	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	236	306	0.3056768558951965	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_96c6ff77691c5b31324503ef3b35277755a07aacee49c1ce0f805ac283aeb880	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000075144.12	control_c1c80538daddfb8eba13420a8d8f6113b322d97b42673abc0f331d0fe2664532	PF00431.27	CUB	28	139	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_96c6ff77691c5b31324503ef3b35277755a07aacee49c1ce0f805ac283aeb880	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000075144.12	control_c1c80538daddfb8eba13420a8d8f6113b322d97b42673abc0f331d0fe2664532	PF00431.27	CUB	149	264	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_96c6ff77691c5b31324503ef3b35277755a07aacee49c1ce0f805ac283aeb880	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000075144.12	control_c1c80538daddfb8eba13420a8d8f6113b322d97b42673abc0f331d0fe2664532	PF11980.14	DUF3481	836	914	0.9634146341463414	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_96c6ff77691c5b31324503ef3b35277755a07aacee49c1ce0f805ac283aeb880	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000075144.12	control_c1c80538daddfb8eba13420a8d8f6113b322d97b42673abc0f331d0fe2664532	PF00754.32	F5_F8_type_C	292	424	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_96c6ff77691c5b31324503ef3b35277755a07aacee49c1ce0f805ac283aeb880	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000075144.12	control_c1c80538daddfb8eba13420a8d8f6113b322d97b42673abc0f331d0fe2664532	PF00754.32	F5_F8_type_C	449	589	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_96c6ff77691c5b31324503ef3b35277755a07aacee49c1ce0f805ac283aeb880	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000075144.12	control_c1c80538daddfb8eba13420a8d8f6113b322d97b42673abc0f331d0fe2664532	PF22633.4	F5_F8_type_C_2	484	573	0.8222222222222222	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_96c6ff77691c5b31324503ef3b35277755a07aacee49c1ce0f805ac283aeb880	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000075144.12	control_c1c80538daddfb8eba13420a8d8f6113b322d97b42673abc0f331d0fe2664532	PF00629.31	MAM	646	792	0.9683544303797469	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3a3719b643b5332d1f688379422ecdc9e467524ae0b29003eab6aa60983114e9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	146	215	0.28820960698689957	0.1	[[146, 152]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3a3719b643b5332d1f688379422ecdc9e467524ae0b29003eab6aa60983114e9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	236	306	0.3056768558951965	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3a3719b643b5332d1f688379422ecdc9e467524ae0b29003eab6aa60983114e9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000102822.9	control_d49493b9cc0c19e8b09a9743e8dffce1f2482086ea1e6b27c3a7c44d15a8196d	PF00431.27	CUB	28	139	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3a3719b643b5332d1f688379422ecdc9e467524ae0b29003eab6aa60983114e9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000102822.9	control_d49493b9cc0c19e8b09a9743e8dffce1f2482086ea1e6b27c3a7c44d15a8196d	PF00431.27	CUB	149	264	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3a3719b643b5332d1f688379422ecdc9e467524ae0b29003eab6aa60983114e9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000102822.9	control_d49493b9cc0c19e8b09a9743e8dffce1f2482086ea1e6b27c3a7c44d15a8196d	PF11980.14	DUF3481	831	909	0.9634146341463414	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3a3719b643b5332d1f688379422ecdc9e467524ae0b29003eab6aa60983114e9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000102822.9	control_d49493b9cc0c19e8b09a9743e8dffce1f2482086ea1e6b27c3a7c44d15a8196d	PF00754.32	F5_F8_type_C	292	424	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3a3719b643b5332d1f688379422ecdc9e467524ae0b29003eab6aa60983114e9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000102822.9	control_d49493b9cc0c19e8b09a9743e8dffce1f2482086ea1e6b27c3a7c44d15a8196d	PF00754.32	F5_F8_type_C	449	589	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3a3719b643b5332d1f688379422ecdc9e467524ae0b29003eab6aa60983114e9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000102822.9	control_d49493b9cc0c19e8b09a9743e8dffce1f2482086ea1e6b27c3a7c44d15a8196d	PF22633.4	F5_F8_type_C_2	484	573	0.8222222222222222	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3a3719b643b5332d1f688379422ecdc9e467524ae0b29003eab6aa60983114e9	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000102822.9	control_d49493b9cc0c19e8b09a9743e8dffce1f2482086ea1e6b27c3a7c44d15a8196d	PF00629.31	MAM	646	792	0.9683544303797469	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8617bbdb004d5737186e0be52b644948330fbd921a90e8013f53461d0ef2d789	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	146	215	0.28820960698689957	0.1	[[146, 152]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8617bbdb004d5737186e0be52b644948330fbd921a90e8013f53461d0ef2d789	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	236	306	0.3056768558951965	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8617bbdb004d5737186e0be52b644948330fbd921a90e8013f53461d0ef2d789	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114155.8	control_3247798dbe5a0aa363c9f317fb69dd1aeecde6ace1f5f0c954bbee60fc097118	PF00431.27	CUB	28	139	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8617bbdb004d5737186e0be52b644948330fbd921a90e8013f53461d0ef2d789	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114155.8	control_3247798dbe5a0aa363c9f317fb69dd1aeecde6ace1f5f0c954bbee60fc097118	PF00431.27	CUB	149	264	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8617bbdb004d5737186e0be52b644948330fbd921a90e8013f53461d0ef2d789	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114155.8	control_3247798dbe5a0aa363c9f317fb69dd1aeecde6ace1f5f0c954bbee60fc097118	PF00754.32	F5_F8_type_C	292	424	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8617bbdb004d5737186e0be52b644948330fbd921a90e8013f53461d0ef2d789	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114155.8	control_3247798dbe5a0aa363c9f317fb69dd1aeecde6ace1f5f0c954bbee60fc097118	PF00754.32	F5_F8_type_C	449	589	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8617bbdb004d5737186e0be52b644948330fbd921a90e8013f53461d0ef2d789	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114155.8	control_3247798dbe5a0aa363c9f317fb69dd1aeecde6ace1f5f0c954bbee60fc097118	PF22633.4	F5_F8_type_C_2	484	573	0.8222222222222222	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8617bbdb004d5737186e0be52b644948330fbd921a90e8013f53461d0ef2d789	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114155.8	control_3247798dbe5a0aa363c9f317fb69dd1aeecde6ace1f5f0c954bbee60fc097118	PF00629.31	MAM	646	792	0.9683544303797469	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_f92033d45e5bdc889fddd384233c1684e351d8dccf49d0492cf31c9fc27195a1	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	146	215	0.28820960698689957	0.1	[[146, 152]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_f92033d45e5bdc889fddd384233c1684e351d8dccf49d0492cf31c9fc27195a1	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000020909.4	control_05baf7248422cf32e3196038af7d9caf6bf281785fe8e59880148d56ea88e9a8	PF03821.23	Mtp	236	306	0.3056768558951965	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_f92033d45e5bdc889fddd384233c1684e351d8dccf49d0492cf31c9fc27195a1	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114157.3	control_a8e361c2ce0d0e42351d722318138cf7d9f8e492b0665033a0bc36e68b03e0e5	PF00431.27	CUB	28	139	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_f92033d45e5bdc889fddd384233c1684e351d8dccf49d0492cf31c9fc27195a1	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114157.3	control_a8e361c2ce0d0e42351d722318138cf7d9f8e492b0665033a0bc36e68b03e0e5	PF00431.27	CUB	149	264	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_f92033d45e5bdc889fddd384233c1684e351d8dccf49d0492cf31c9fc27195a1	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114157.3	control_a8e361c2ce0d0e42351d722318138cf7d9f8e492b0665033a0bc36e68b03e0e5	PF11980.14	DUF3481	853	931	0.9634146341463414	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_f92033d45e5bdc889fddd384233c1684e351d8dccf49d0492cf31c9fc27195a1	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114157.3	control_a8e361c2ce0d0e42351d722318138cf7d9f8e492b0665033a0bc36e68b03e0e5	PF00754.32	F5_F8_type_C	292	424	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_f92033d45e5bdc889fddd384233c1684e351d8dccf49d0492cf31c9fc27195a1	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114157.3	control_a8e361c2ce0d0e42351d722318138cf7d9f8e492b0665033a0bc36e68b03e0e5	PF00754.32	F5_F8_type_C	449	589	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_f92033d45e5bdc889fddd384233c1684e351d8dccf49d0492cf31c9fc27195a1	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114157.3	control_a8e361c2ce0d0e42351d722318138cf7d9f8e492b0665033a0bc36e68b03e0e5	PF22633.4	F5_F8_type_C_2	484	573	0.8222222222222222	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_f92033d45e5bdc889fddd384233c1684e351d8dccf49d0492cf31c9fc27195a1	peptide_eaadb81f5c70805626da52cd61e57438d32bf21d9a2d8384477f99624294a992	ENSMUST00000114157.3	control_a8e361c2ce0d0e42351d722318138cf7d9f8e492b0665033a0bc36e68b03e0e5	PF00629.31	MAM	646	792	0.9683544303797469	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_189cd457fef3234253689d60f9a965d60d2e22f644e17cdd95ce43954b433d17	peptide_2add87360b59c5d05baa755fdce15eb60d338d20384a37357db0bbe326096009	ENSMUST00000049149.15	control_89ee57b4552c37aae39e88dd00c1317d581a59614f4280d9ad96bc6052390328	PF12662.14	cEGF	2963	2986	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_189cd457fef3234253689d60f9a965d60d2e22f644e17cdd95ce43954b433d17	peptide_2add87360b59c5d05baa755fdce15eb60d338d20384a37357db0bbe326096009	ENSMUST00000049149.15	control_89ee57b4552c37aae39e88dd00c1317d581a59614f4280d9ad96bc6052390328	PF00008.34	EGF	4236	4266	0.84375	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_189cd457fef3234253689d60f9a965d60d2e22f644e17cdd95ce43954b433d17	peptide_2add87360b59c5d05baa755fdce15eb60d338d20384a37357db0bbe326096009	ENSMUST00000049149.15	control_89ee57b4552c37aae39e88dd00c1317d581a59614f4280d9ad96bc6052390328	PF07645.22	EGF_CA	151	189	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_189cd457fef3234253689d60f9a965d60d2e22f644e17cdd95ce43954b433d17	peptide_2add87360b59c5d05baa755fdce15eb60d338d20384a37357db0bbe326096009	ENSMUST00000049149.15	control_89ee57b4552c37aae39e88dd00c1317d581a59614f4280d9ad96bc6052390328	PF07645.22	EGF_CA	2942	2981	0.9767441860465116	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_189cd457fef3234253689d60f9a965d60d2e22f644e17cdd95ce43954b433d17	peptide_2add87360b59c5d05baa755fdce15eb60d338d20384a37357db0bbe326096009	ENSMUST00000049149.15	control_89ee57b4552c37aae39e88dd00c1317d581a59614f4280d9ad96bc6052390328	PF07645.22	EGF_CA	2983	3022	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_189cd457fef3234253689d60f9a965d60d2e22f644e17cdd95ce43954b433d17	peptide_2add87360b59c5d05baa755fdce15eb60d338d20384a37357db0bbe326096009	ENSMUST00000049149.15	control_89ee57b4552c37aae39e88dd00c1317d581a59614f4280d9ad96bc6052390328	PF07645.22	EGF_CA	3825	3861	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_189cd457fef3234253689d60f9a965d60d2e22f644e17cdd95ce43954b433d17	peptide_2add87360b59c5d05baa755fdce15eb60d338d20384a37357db0bbe326096009	ENSMUST00000049149.15	control_89ee57b4552c37aae39e88dd00c1317d581a59614f4280d9ad96bc6052390328	PF14670.13	FXa_inhibition	808	843	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
