pair_id	parent_a	parent_b	parent_a_ids	parent_b_ids	parent_a_mgi_ids	parent_b_mgi_ids	parent_a_mapping	parent_b_mapping	chromosome_a	chromosome_b	species	assembly	annotation	long_read_support	sample_count	sample_count_status	is_interchromosomal	genomic_distance	in_probe_panel	label	reported_nanostring_support	short_read_reported_support	cross_reported_support	caller_names	assay_tested	assay_qc_status	exclusion_reason	source_ids	source_url	score_rna_refit	score_status	read_support_outside_training_range	genomic_distance_outside_training_range	rank
Chd4:Taldo1	Chd4	Taldo1	ENSMUSG00000063870.13	ENSMUSG00000025503.6	MGI:1344380	MGI:1274789	unique_gencode_gene	unique_gencode_gene	chr6	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6240
Chd4:Tmsb4x	Chd4	Tmsb4x	ENSMUSG00000063870.13	ENSMUSG00000049775.17	MGI:1344380	MGI:99510	unique_gencode_gene	unique_gencode_gene	chr6	chrX	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6241
Chd8:Mpp1	Chd8	Mpp1	ENSMUSG00000053754.15	ENSMUSG00000031402.13	MGI:1915022	MGI:105941	unique_gencode_gene	unique_gencode_gene	chr14	chrX	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6242
Chd8:Nabp1	Chd8	Nabp1	ENSMUSG00000053754.15	ENSMUSG00000026107.12	MGI:1915022	MGI:1923258	unique_gencode_gene	unique_gencode_gene	chr14	chr1	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6243
Chd9:Ruvbl2	Chd9	Ruvbl2	ENSMUSG00000056608.15	ENSMUSG00000003868.15	MGI:1924001	MGI:1342299	unique_gencode_gene	unique_gencode_gene	chr8	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6244
Chfr:Ubl5	Chfr	Ubl5	ENSMUSG00000014668.16	ENSMUSG00000084786.10	MGI:2444898	MGI:1913427	unique_gencode_gene	unique_gencode_gene	chr5	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6245
Chic2:Ndufa13	Chic2	Ndufa13	ENSMUSG00000029229.9	ENSMUSG00000036199.10	MGI:1921527	MGI:1914434	unique_gencode_gene	unique_gencode_gene	chr5	chr8	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6246
Chka:Fyn	Chka	Fyn	ENSMUSG00000024843.16	ENSMUSG00000019843.15	MGI:107760	MGI:95602	unique_gencode_gene	unique_gencode_gene	chr19	chr10	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6247
Chkb:Tep1	Chkb	Tep1	ENSMUSG00000022617.16	ENSMUSG00000006281.9	MGI:1328313	MGI:109573	unique_gencode_gene	unique_gencode_gene	chr15	chr14	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6248
Chm:Lgals3	Chm	Lgals3	ENSMUSG00000025531.15	ENSMUSG00000050335.18	MGI:892979	MGI:96778	unique_gencode_gene	unique_gencode_gene	chrX	chr14	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6249
Chmp1a:Eef1a1	Chmp1a	Eef1a1	ENSMUSG00000000743.10	ENSMUSG00000037742.15	MGI:1920159	MGI:1096881	unique_gencode_gene	unique_gencode_gene	chr8	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6250
Chmp1a:Fth1	Chmp1a	Fth1	ENSMUSG00000000743.10	ENSMUSG00000024661.8	MGI:1920159	MGI:95588	unique_gencode_gene	unique_gencode_gene	chr8	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6251
Chmp1a:Rpl34	Chmp1a	Rpl34	ENSMUSG00000000743.10	ENSMUSG00000062006.13	MGI:1920159	MGI:1915686	unique_gencode_gene	unique_gencode_gene	chr8	chr3	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6252
Chmp1a:Rps24	Chmp1a	Rps24	ENSMUSG00000000743.10	ENSMUSG00000025290.18	MGI:1920159	MGI:98147	unique_gencode_gene	unique_gencode_gene	chr8	chr14	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6253
Chmp1a:Rps7-ps3	Chmp1a	Rps7-ps3	ENSMUSG00000000743.10	ENSMUSG00000095597.3	MGI:1920159	MGI:3648396	unique_gencode_gene	unique_gencode_gene	chr8	chrX	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6254
Chmp2a:Cd40	Chmp2a	Cd40	ENSMUSG00000033916.6	ENSMUSG00000017652.17	MGI:1916203	MGI:88336	unique_gencode_gene	unique_gencode_gene	chr7	chr2	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6255
Chmp2a:Fdxr	Chmp2a	Fdxr	ENSMUSG00000033916.6	ENSMUSG00000018861.9	MGI:1916203	MGI:104724	unique_gencode_gene	unique_gencode_gene	chr7	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6256
Chmp2a:Gm14303	Chmp2a	Gm14303	ENSMUSG00000033916.6	ENSMUSG00000081344.6	MGI:1916203	MGI:3651379	unique_gencode_gene	unique_gencode_gene	chr7	chr2	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6257
Chmp2a:Lgals3	Chmp2a	Lgals3	ENSMUSG00000033916.6	ENSMUSG00000050335.18	MGI:1916203	MGI:96778	unique_gencode_gene	unique_gencode_gene	chr7	chr14	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6258
Chmp2a:Otulin	Chmp2a	Otulin	ENSMUSG00000033916.6	ENSMUSG00000046034.9	MGI:1916203	MGI:3577015	unique_gencode_gene	unique_gencode_gene	chr7	chr15	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6259
Chmp2a:Psap	Chmp2a	Psap	ENSMUSG00000033916.6	ENSMUSG00000004207.15	MGI:1916203	MGI:97783	unique_gencode_gene	unique_gencode_gene	chr7	chr10	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6260
Chmp2b:Osbpl1a	Chmp2b	Osbpl1a	ENSMUSG00000004843.8	ENSMUSG00000044252.19	MGI:1916192	MGI:1927551	unique_gencode_gene	unique_gencode_gene	chr16	chr18	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6261
Chmp3:Gm15427	Chmp3	Gm15427	ENSMUSG00000053119.12	ENSMUSG00000081051.5	MGI:1913950	MGI:3642341	unique_gencode_gene	unique_gencode_gene	chr6	chr1	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6262
Chmp4b:Bloc1s4	Chmp4b	Bloc1s4	ENSMUSG00000038467.16	ENSMUSG00000060708.5	MGI:1922858	MGI:1929230	unique_gencode_gene	unique_gencode_gene	chr2	chr5	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6263
Chmp4b:Gm14648	Chmp4b	Gm14648	ENSMUSG00000038467.16	ENSMUSG00000068014.6	MGI:1922858	MGI:3705508	unique_gencode_gene	unique_gencode_gene	chr2	chrX	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6264
Chmp4b:Mxi1	Chmp4b	Mxi1	ENSMUSG00000038467.16	ENSMUSG00000025025.15	MGI:1922858	MGI:97245	unique_gencode_gene	unique_gencode_gene	chr2	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6265
Chmp4b:Rps15a	Chmp4b	Rps15a	ENSMUSG00000038467.16	ENSMUSG00000008683.17	MGI:1922858	MGI:2389091	unique_gencode_gene	unique_gencode_gene	chr2	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6266
Chmp4b:Rps6kb2	Chmp4b	Rps6kb2	ENSMUSG00000038467.16	ENSMUSG00000024830.18	MGI:1922858	MGI:1927343	unique_gencode_gene	unique_gencode_gene	chr2	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6267
Chmp5:Ifi27l2a	Chmp5	Ifi27l2a	ENSMUSG00000028419.6	ENSMUSG00000079017.4	MGI:1924209	MGI:1924183	unique_gencode_gene	unique_gencode_gene	chr4	chr12	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6268
Chmp6:Itm2b	Chmp6	Itm2b	ENSMUSG00000025371.13	ENSMUSG00000022108.9	MGI:3583942	MGI:1309517	unique_gencode_gene	unique_gencode_gene	chr11	chr14	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6269
Chmp6:Rps15	Chmp6	Rps15	ENSMUSG00000025371.13	ENSMUSG00000063457.15	MGI:3583942	MGI:98117	unique_gencode_gene	unique_gencode_gene	chr11	chr10	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6270
Chmp6:S100a11	Chmp6	S100a11	ENSMUSG00000025371.13	ENSMUSG00000027907.5	MGI:3583942	MGI:1338798	unique_gencode_gene	unique_gencode_gene	chr11	chr3	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6271
Chp1:Rack1	Chp1	Rack1	ENSMUSG00000014077.14	ENSMUSG00000020372.16	MGI:1927185	MGI:101849	unique_gencode_gene	unique_gencode_gene	chr2	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6272
Chp1:Retnla	Chp1	Retnla	ENSMUSG00000014077.14	ENSMUSG00000061100.6	MGI:1927185	MGI:1888504	unique_gencode_gene	unique_gencode_gene	chr2	chr16	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6273
Chpt1:Trafd1	Chpt1	Trafd1	ENSMUSG00000060002.15	ENSMUSG00000042726.15	MGI:2384841	MGI:1923551	unique_gencode_gene	unique_gencode_gene	chr10	chr5	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6274
Chrac1:Gm28438	Chrac1	Gm28438	ENSMUSG00000068391.9	ENSMUSG00000101939.2	MGI:2135796	MGI:5579144	unique_gencode_gene	unique_gencode_gene	chr15	chr1	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6275
Chst11:Mrpl14	Chst11	Mrpl14	ENSMUSG00000034612.8	ENSMUSG00000023939.8	MGI:1927166	MGI:1333864	unique_gencode_gene	unique_gencode_gene	chr10	chr17	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6276
Chst11:Vps45	Chst11	Vps45	ENSMUSG00000034612.8	ENSMUSG00000015747.6	MGI:1927166	MGI:891965	unique_gencode_gene	unique_gencode_gene	chr10	chr3	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6277
Chtf8:Tmsb4x	Chtf8	Tmsb4x	ENSMUSG00000046691.15	ENSMUSG00000049775.17	MGI:2443370	MGI:99510	unique_gencode_gene	unique_gencode_gene	chr8	chrX	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6278
Chtop:Impdh2	Chtop	Impdh2	ENSMUSG00000001017.16	ENSMUSG00000062867.14	MGI:1913761	MGI:109367	unique_gencode_gene	unique_gencode_gene	chr3	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6279
Chuk:Rplp1	Chuk	Rplp1	ENSMUSG00000025199.17	ENSMUSG00000007892.9	MGI:99484	MGI:1927099	unique_gencode_gene	unique_gencode_gene	chr19	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6280
Churc1:Ran	Churc1	Ran	ENSMUSG00000090258.8	ENSMUSG00000029430.14	MGI:1923684	MGI:1333112	unique_gencode_gene	unique_gencode_gene	chr12	chr5	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	6281
