species	assembly	run	read_id	original_read_id	caller	genion_flag	statistical_flag	gene5	gene3	chrom5	chrom3	strand5	strand3	boundary5_0based	boundary3_0based	query_gap_nt	mapq5	mapq3	aligned_nt5	aligned_nt3	qstart5	qend5	qstart3	qend3	alignment_qc_pass	caller_statistical_pass	status
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.578105	5172e13b-9ef4-4805-b451-89b3b6babc33	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	75	1202	0	78	139	1372	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.578922	e6ee3d83-0f36-4b88-9884-a3f20f01977a	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	41	1177	2	45	106	1371	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.580998	e53430ba-1d60-4629-b00a-860d522e5004	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	35	1177	2	37	98	1313	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.582343	1fec094e-c71d-445f-893b-6cd85f9dbc1b	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	41	1186	0	41	100	1314	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.583658	57f3e30c-4be6-4215-9c98-f03ebbc5c9c5	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	64	60	60	37	1204	3	40	104	1340	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.586056	438690ef-3e47-4935-9232-3fd9ed607990	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	41	1202	0	41	99	1322	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.589137	e86ac791-9c1c-4b19-9c6e-26139c9bfaba	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	38	1208	3	42	102	1339	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.590170	435129d8-1bad-45ef-bba5-88810702d636	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392495	56	60	60	64	1189	0	64	120	1337	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.595548	736acc3e-3326-479d-ae7f-76d3fe4e4e81	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	40	1202	0	40	101	1331	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.596169	22ddba4f-245f-4bd9-a091-97d372bbb6e7	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	39	1192	3	43	102	1327	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.609515	25752c68-c7f5-407d-bd73-b28c27edd16b	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	60	60	38	1183	0	38	93	1286	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.610575	ebf468ff-89a7-46fa-8964-1345fa4aeea2	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	38	1188	3	45	104	1325	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.610858	baf98595-d48e-48ed-8fb0-b18bc1df05a7	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	40	1206	0	40	99	1335	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.611003	dc4f7336-6f4d-42b8-bdcc-4f2169b66a7f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	38	1177	4	43	102	1307	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.611329	0e1f0c38-210f-4c02-bdab-175ef4d342da	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	37	1213	3	40	101	1342	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.616370	9e3c44d7-62dd-4218-95c6-633690b44453	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	13	1225	2	15	73	1322	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.619100	12b088fc-f1b6-4f5b-93c7-55d00d615e76	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	60	60	92	1164	0	95	95	1280	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.619555	e9b3672d-dcea-44d9-aade-2b978f8b532c	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	34	1146	11	48	108	1310	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.624742	9b56a0e3-a6bf-4da2-8cfe-30b3bb30f8db	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	38	1180	0	38	97	1308	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.628427	5f07efd1-2ffb-4aff-aa45-c451b7a09a1a	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	60	60	38	1214	2	41	104	1344	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.633780	f5b31aa9-3786-4dfe-8b0a-9c25b3788c6e	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	36	1168	3	41	99	1299	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.647281	6ad3ac71-58dd-47fe-9325-395770d44836	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	60	60	304	1203	1	314	314	1568	True	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.652641	dc54cad7-b92e-4336-bb2c-650805131f02	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	42	1204	1	44	102	1335	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.655555	cf7eb2f2-9414-4291-bd7f-a970a7f1f433	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	38	1224	4	42	104	1358	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.659130	b692feb0-62c4-47a7-b3ca-b76871cda05b	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	37	1216	3	41	99	1344	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.660316	2191bb3e-3c31-4d75-ac29-06a4f28085dd	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	42	1209	0	42	101	1333	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.661895	915b96bb-ca34-4648-a852-c8916f09165f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	38	1181	3	41	97	1321	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.662464	93111284-a977-4148-9a07-be976dfdfdc4	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	60	60	40	1197	1	45	108	1338	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.662902	fb8f563f-a7a0-4c91-a5de-96cb194010b6	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	39	1190	0	40	97	1322	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.664460	734d85c5-1a09-4995-80eb-874331fd33a9	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	39	1194	0	40	99	1321	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.665119	7391e4a9-6ed3-493a-a1a7-a1ee4f1cc00a	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	64	60	60	67	1159	4	76	140	1338	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.665919	09e0af80-c29d-4bad-a511-60dcf5fe8516	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	39	1202	2	42	103	1323	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.666165	8fd504d0-071e-44d5-9a10-7c0b31a2c883	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	41	1195	0	41	103	1321	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.673596	cf257f51-c985-4f42-bcc9-ab4b9624bd09	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	88	1186	0	89	150	1353	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.674182	c5fdc315-a328-4f91-baf8-d83a6ecc31fc	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	42	1188	1	44	102	1311	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.674759	89766275-8624-4933-b01e-7ddbc349cd5e	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	41	1181	0	42	98	1302	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.676008	8c0c0034-1454-46b1-9ab8-d1fbf0e33f3d	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	41	1212	2	43	100	1329	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.676526	6b19a685-16be-4f84-b316-ee31fc00d3a1	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	60	60	38	1190	2	40	103	1322	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.686588	d215bb14-3f02-4588-a23d-90be19e90fcd	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	42	1190	0	43	102	1312	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.687467	beb95356-6b20-41d7-828e-9f737397fd45	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	37	1214	4	41	97	1345	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.692467	c78eeba0-f4f2-4825-accb-997ddf8d5694	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	35	1146	7	43	101	1288	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.696114	920ce5da-0479-49a8-812b-37caf73550cf	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	42	1194	0	42	101	1317	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.696946	7951d4da-5938-4518-9f4c-80db46798fa8	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	35	1196	2	37	94	1316	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.698378	38044186-237e-49fb-b5f5-e3c5263e14d6	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	41	1192	1	45	101	1323	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.698484	e3311c0f-2914-4de2-a6d6-0b9b48ed6557	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	40	1212	0	42	99	1381	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.699785	6d778db3-1b83-452e-8c50-d62f40675ca0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	37	1199	0	37	93	1320	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.700681	e455416d-4661-4e10-9391-670f06b4c8f6	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	38	1187	2	40	102	1311	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.704403	19e5c1db-807c-4b0d-9fa2-cef27da8cf38	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	31	1200	6	37	97	1311	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.705306	b7ec05fc-d762-4813-a576-fefa6b3216f7	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	21	1189	23	44	104	1334	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.707976	d19a7942-d0c6-4471-bc3c-3fab29c47cc3	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	60	60	41	1170	0	44	107	1419	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.708178	5a43b306-fb2f-4389-83dd-85c9d0cd2d2f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	41	1171	0	41	98	1303	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.708892	30dfd01d-20e4-4252-9e5f-ecbd39a984f1	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	37	1212	9	47	108	1350	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.708917	7cc4462e-4492-4f02-8f4a-83af23463df1	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	60	60	38	1212	3	41	96	1342	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.709498	c0cfe993-677d-4ee4-a66f-ddf211214c0f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	64	60	60	36	1175	6	42	106	1311	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.713552	ba7bf162-88f4-4c8c-ab5b-c48196dd992b	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	13	1202	30	43	100	1331	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.718592	838c7dbb-bbbd-45c3-976f-9a07da1f6d71	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	38	1206	3	41	99	1314	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.724431	e4d215a4-ae03-4470-9ac0-d986a45631f4	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	60	60	44	1192	0	45	100	1329	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.730471	704946c1-9892-4c57-aee7-6ef65c2503a0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	60	60	36	1179	3	43	98	1329	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.736048	b462948c-b2b3-4965-ae7c-ed85a9fdd321	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	28	1186	2	30	87	1315	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.736690	438c5925-3718-4371-884e-a3e397509df4	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	39	1217	0	41	100	1347	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.740566	5de9c4ea-c429-440a-9d7e-0db10e6325a0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	41	1206	1	42	101	1325	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.742225	d7dbab3f-6ef2-4dbd-b06d-b8ccf4231b1c	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	65	60	60	38	1177	5	45	110	1354	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.747515	fca22027-1429-4853-9e7e-088827880cea	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	42	1194	1	43	100	1325	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.749384	dfd5e3b1-4f19-42d0-9ad8-a984ade7631c	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	70	1202	0	71	133	1361	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.750299	905c71ad-d6b2-4164-8e11-6ac0edde2678	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	94	60	60	37	1180	3	40	134	1337	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.750562	a1f1f1ab-776d-44bf-93fd-11d746876aad	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	60	60	65	1184	4	69	69	1284	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.753488	8b5258e5-c10d-4674-a11d-13eda6cd9b1a	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	75	1206	0	79	137	1367	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.754009	98afa4e7-1727-4d70-9cd9-e340cd332350	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	66	60	60	40	1214	1	41	107	1345	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.761030	d337b205-d717-4048-90e6-9b6bf70bd344	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	42	1202	0	42	104	1351	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.762076	b151b677-b172-47c6-a99f-a1f418fbd469	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	36	1204	3	41	100	1334	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.764106	5b10c084-ee65-40c4-932a-ee4572acfb1c	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	42	1231	1	52	111	1362	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.766520	623339b2-cb80-4c9f-a604-19fc0c40712f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	60	60	26	1110	7	33	87	1254	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.767107	d20159ca-9b4b-4b42-a366-141df1a8df6f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	41	1211	0	42	100	1333	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.767478	98ed5076-05b3-4002-98da-619037563064	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	60	60	38	1200	5	46	100	1334	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.768539	f3c6455e-d8c1-4999-919e-7ca2666e87e4	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	36	1210	4	41	101	1344	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
