gene_symbol	gene_id	mgi_id	chrom	start	end	strand
Anxa3	ENSMUSG00000029484.13	MGI:1201378	chr5	96941198	96993825	+
Gm42603	ENSMUSG00000105356.2	MGI:5662740	chr5	96946066	96948211	+
1700016F12Rik	ENSMUSG00000104955.2	MGI:1916674	chr5	96997364	97000797	+
Gm33100	ENSMUSG00000106319.2		chr5	97027201	97039031	+
Gm42602	ENSMUSG00000104698.2	MGI:5662739	chr5	97027377	97030600	+
Gm24623	ENSMUSG00000064550.3	MGI:5454400	chr5	97055491	97055684	+
Gm33370	ENSMUSG00000105283.2	MGI:5592529	chr5	97058200	97070034	-
Gm43147	ENSMUSG00000105871.2	MGI:5663284	chr5	97060559	97061100	-
Gm8013	ENSMUSG00000106357.2	MGI:3648644	chr5	97069131	97082726	+
Gm43148	ENSMUSG00000105377.2	MGI:5663285	chr5	97084672	97085191	+
Gm43144	ENSMUSG00000105257.2	MGI:5663281	chr5	97088156	97088640	+
Gm9484	ENSMUSG00000105006.2	MGI:3779894	chr5	97144065	97145223	-
Bmp2k	ENSMUSG00000034663.14	MGI:2155456	chr5	97145548	97239726	+
Gm43145	ENSMUSG00000104591.2	MGI:5663282	chr5	97194040	97194667	+
Paqr3	ENSMUSG00000055725.12	MGI:2679683	chr5	97230188	97259455	-
Gm33609	ENSMUSG00000104736.2	MGI:5592768	chr5	97290885	97297707	+
Gm2861	ENSMUSG00000105850.2	MGI:3781037	chr5	97343445	97355823	+
Gm5560	ENSMUSG00000067161.7	MGI:3647980	chr5	97412687	97413578	+
Gm33969	ENSMUSG00000104717.2	MGI:5593128	chr5	97473763	97496298	+
Naa11	ENSMUSG00000046000.6	MGI:2141314	chr5	97530057	97540238	-
4930467D21Rik	ENSMUSG00000097516.8	MGI:1923064	chr5	97540276	97790038	+
Gk2	ENSMUSG00000050553.4	MGI:1329027	chr5	97603001	97604880	-
Antxr2	ENSMUSG00000029338.14	MGI:1919164	chr5	98030642	98178902	-
C430019N01Rik	ENSMUSG00000105801.2	MGI:3028058	chr5	98147243	98148809	-
Gm42759	ENSMUSG00000106518.2	MGI:5662896	chr5	98179426	98181864	+
Gm42760	ENSMUSG00000105117.2	MGI:5662897	chr5	98204652	98204962	+
Gm8041	ENSMUSG00000105441.2	MGI:3647081	chr5	98223162	98223777	-
Gm8048	ENSMUSG00000098073.2	MGI:3648505	chr5	98301040	98302035	+
Prdm8	ENSMUSG00000035456.10	MGI:1924880	chr5	98315057	98336850	+
A730035I17Rik	ENSMUSG00000045238.10	MGI:3696858	chr5	98330980	98333843	-
Fgf5	ENSMUSG00000029337.3	MGI:95519	chr5	98402043	98424889	+
Cfap299	ENSMUSG00000057816.8	MGI:1916571	chr5	98477163	98949906	+
E030032P16Rik	ENSMUSG00000104545.2	MGI:2442014	chr5	98494253	98497183	+
Gm43767	ENSMUSG00000106273.2	MGI:5663904	chr5	98601606	98601986	+
Mir703	ENSMUSG00000105814.3	MGI:3629657	chr5	98623415	98623523	-
Gm24279	ENSMUSG00000077424.3	MGI:5454056	chr5	98689343	98689473	+
Gm11111	ENSMUSG00000079416.2	MGI:3779363	chr5	98700554	98701603	+
1700010H22Rik	ENSMUSG00000067101.6	MGI:1922750	chr5	98701488	98714863	-
Bmp3	ENSMUSG00000029335.6	MGI:88179	chr5	99002274	99032255	+
Prkg2	ENSMUSG00000029334.15	MGI:108173	chr5	99077632	99185210	-
Gm3470	ENSMUSG00000089659.3	MGI:3781646	chr5	99169662	99170081	-
Gm43251	ENSMUSG00000105579.3	MGI:5663388	chr5	99186922	99319280	-
Rasgef1b	ENSMUSG00000089809.10	MGI:2443755	chr5	99365285	99876924	-
Gm35394	ENSMUSG00000105686.2	MGI:5594553	chr5	99421954	99427143	+
Gm35172	ENSMUSG00000104753.2	MGI:5594331	chr5	99656248	99658896	+
Gm16227	ENSMUSG00000090006.2	MGI:3801791	chr5	99657803	99658541	-
Gm16228	ENSMUSG00000089627.2	MGI:3801790	chr5	99758484	99759292	-
4930405H06Rik	ENSMUSG00000090146.2	MGI:1921068	chr5	99773695	99774921	+
ENSMUSG00002076040	ENSMUSG00002076040.1		chr5	99803560	99803691	+
Gm16226	ENSMUSG00000089743.8	MGI:3801792	chr5	99830269	99863633	+
4930522N08Rik	ENSMUSG00000029331.4	MGI:1922344	chr5	99830858	99832893	+
Gm38413	ENSMUSG00000105218.5	MGI:5621298	chr5	99878713	99901832	-
Gm43249	ENSMUSG00000104731.2	MGI:5663386	chr5	99987392	99987849	-
SNORD33	ENSMUSG00002076587.1		chr5	100018107	100018182	+
SNORD33	ENSMUSG00002076766.1		chr7	44776288	44776371	-
Vamp9	ENSMUSG00000105078.3	MGI:5595070	chr5	100054113	100098951	+
Hnrnpd	ENSMUSG00000000568.16	MGI:101947	chr5	100103794	100126797	-
Gm17092	ENSMUSG00000091623.3	MGI:4937919	chr5	100125545	100128030	+
Hnrnpdl	ENSMUSG00000029328.16	MGI:1355299	chr5	100181436	100187523	-
Enoph1	ENSMUSG00000029326.14	MGI:1915120	chr5	100187844	100216619	+
ENSMUSG00002076905	ENSMUSG00002076905.1		chr5	100204768	100204850	-
Tmem150c	ENSMUSG00000050640.17	MGI:3041258	chr5	100225731	100307667	-
Tmem150cos	ENSMUSG00000086259.8	MGI:1923253	chr5	100225821	100243132	+
Gm9932	ENSMUSG00000103927.2	MGI:3642594	chr5	100344470	100348583	+
2310034O05Rik	ENSMUSG00000100157.7	MGI:1916821	chr5	100358551	100365908	+
Gm8091	ENSMUSG00000085915.2	MGI:3643169	chr5	100368299	100502978	-
Sec31a	ENSMUSG00000035325.17	MGI:1916412	chr5	100509508	100564093	-
5430416N02Rik	ENSMUSG00000097772.8	MGI:1918676	chr5	100568701	100577394	-
ENSMUSG00002076301	ENSMUSG00002076301.1		chr5	100569827	100569900	+
ENSMUSG00002076403	ENSMUSG00002076403.1		chr5	100574595	100574663	+
ENSMUSG00002075475	ENSMUSG00002075475.1		chr5	100576960	100577097	+
ENSMUSG00002075511	ENSMUSG00002075511.1		chr5	100577188	100577366	+
Gm42690	ENSMUSG00000106391.2	MGI:5662827	chr5	100577585	100579420	+
Lin54	ENSMUSG00000118665.1	MGI:2140902	chr5	100589900	100648493	-
ENSMUSG00002076564	ENSMUSG00002076564.1		chr5	100648002	100648077	-
Gm19620	ENSMUSG00000105181.2	MGI:5011805	chr5	100661053	100661486	-
Cops4	ENSMUSG00000035297.15	MGI:1349414	chr5	100666175	100695669	+
Plac8	ENSMUSG00000029322.13	MGI:2445289	chr5	100701591	100720111	-
Gm43510	ENSMUSG00000104993.2	MGI:5663647	chr5	100740270	100740622	-
Coq2	ENSMUSG00000029319.9	MGI:1919133	chr5	100802589	100823006	-
Gm15777	ENSMUSG00000085269.2	MGI:3783219	chr5	100818725	100825971	+
Hpse	ENSMUSG00000035273.15	MGI:1343124	chr5	100827350	100867582	-
Helq	ENSMUSG00000035266.17	MGI:2176740	chr5	100910011	100946464	-
Mrps18c	ENSMUSG00000016833.15	MGI:1915985	chr5	100946493	100952337	+
Gm43511	ENSMUSG00000104761.2	MGI:5663648	chr5	100946615	100948911	+
Abraxas1	ENSMUSG00000035234.19	MGI:1917931	chr5	100953058	100968831	-
Gm43513	ENSMUSG00000105607.2	MGI:5663650	chr5	100962076	100963151	-
Gm43514	ENSMUSG00000105755.2	MGI:5663651	chr5	100968196	100968619	-
Gm26286	ENSMUSG00000077354.3	MGI:5456063	chr5	100979147	100979280	+
4930458D05Rik	ENSMUSG00000087611.2	MGI:1923052	chr5	100988663	100995033	-
Gpat3	ENSMUSG00000029314.15	MGI:3603816	chr5	100993579	101046968	+
Gm42987	ENSMUSG00000106178.2	MGI:5663124	chr5	101031999	101034348	+
Gm36793	ENSMUSG00000106255.2	MGI:5595952	chr5	101057867	101061573	-
Cycs-ps2	ENSMUSG00000105965.2	MGI:109499	chr5	101453444	101453735	+
Gm43103	ENSMUSG00000106610.2	MGI:5663240	chr5	101653394	101654195	-
Gm20484	ENSMUSG00000092503.2	MGI:5141949	chr5	101747180	101750241	+
Nkx6-1	ENSMUSG00000035187.11	MGI:1206039	chr5	101806005	101812862	-
Gm42133	ENSMUSG00000105097.2	MGI:5625018	chr5	101845999	101851929	-
9430085M18Rik	ENSMUSG00000106164.2	MGI:1924611	chr5	101851452	101853716	+
Cds1	ENSMUSG00000029330.9	MGI:1921846	chr5	101912996	101971724	+
Gm43273	ENSMUSG00000104966.2	MGI:5663410	chr5	101930944	101933537	+
Gm43272	ENSMUSG00000105632.2	MGI:5663409	chr5	101958358	101959941	+
Wdfy3	ENSMUSG00000043940.16	MGI:1096875	chr5	101980822	102217787	-
Gm20548	ENSMUSG00000092354.8	MGI:5142013	chr5	101985282	101994276	+
Gm42934	ENSMUSG00000106451.2	MGI:5663071	chr5	102104473	102105817	+
Gm43787	ENSMUSG00000105761.2	MGI:5663924	chr5	102204899	102205935	-
Gm29707	ENSMUSG00000106492.2	MGI:5588866	chr5	102218084	102219648	+
Gm17978	ENSMUSG00000105088.2	MGI:5010163	chr5	102307392	102308160	+
Gm42933	ENSMUSG00000106189.2	MGI:5663070	chr5	102310157	102312225	+
Gm42932	ENSMUSG00000106295.2	MGI:5663069	chr5	102564069	102564812	+
1700013M08Rik	ENSMUSG00000106586.2	MGI:1922755	chr5	102622156	102631155	-
Arhgap24	ENSMUSG00000057315.15	MGI:1922647	chr5	102629257	103045803	+
Mapk10	ENSMUSG00000046709.19	MGI:1346863	chr5	103055814	103359200	-
Gm42522	ENSMUSG00000105253.2	MGI:5662659	chr5	103099684	103099938	-
Gm43789	ENSMUSG00000105947.2	MGI:5663926	chr5	103131708	103134179	-
4930429D17Rik	ENSMUSG00000104956.2	MGI:1921874	chr5	103378241	103446895	-
Gm18702	ENSMUSG00000104688.2	MGI:5010887	chr5	103421775	103422362	+
Gm42619	ENSMUSG00000104808.2	MGI:5662756	chr5	103491838	103492973	+
1700021F02Rik	ENSMUSG00000105426.2	MGI:1922769	chr5	103494460	103496165	+
5430427N15Rik	ENSMUSG00000104684.2	MGI:2441699	chr5	103502172	103504564	-
Ptpn13	ENSMUSG00000034573.15	MGI:103293	chr5	103573058	103746169	+
Gm42620	ENSMUSG00000104580.2	MGI:5662757	chr5	103661311	103680887	-
Slc10a6	ENSMUSG00000029321.2	MGI:1923000	chr5	103753577	103777269	-
Gm15844	ENSMUSG00000084126.2	MGI:3802079	chr5	103772337	103772912	+
Gm43546	ENSMUSG00000105018.2	MGI:5663683	chr5	103783091	103784033	+
1700016H13Rik	ENSMUSG00000029320.12	MGI:1921468	chr5	103795905	103803876	-
Gm25721	ENSMUSG00000088121.3	MGI:5455498	chr5	103806103	103806273	+
Aff1	ENSMUSG00000029313.19	MGI:1100819	chr5	103840240	104003188	+
Klhl8	ENSMUSG00000029312.13	MGI:2179430	chr5	104009839	104059125	-
Gm43547	ENSMUSG00000105019.2	MGI:5663684	chr5	104027774	104028101	-
Gm24897	ENSMUSG00000119515.1	MGI:5454674	chr5	104046745	104046851	+
Hsd17b13	ENSMUSG00000034528.16	MGI:2140804	chr5	104103306	104125276	-
Gm8200	ENSMUSG00000082527.2	MGI:3643346	chr5	104137236	104137457	+
Hsd17b11	ENSMUSG00000029311.17	MGI:2149821	chr5	104137628	104169785	-
Gm43545	ENSMUSG00000106035.2	MGI:5663682	chr5	104192485	104195263	-
Nudt9	ENSMUSG00000029310.14	MGI:1921417	chr5	104194172	104213245	+
Mir5619	ENSMUSG00000093690.3	MGI:5453643	chr5	104195869	104195929	+
Gm43333	ENSMUSG00000105261.2	MGI:5663470	chr5	104217930	104220191	-
Gm17660	ENSMUSG00000091034.9	MGI:4937294	chr5	104217930	104225474	-
Sparcl1	ENSMUSG00000029309.8	MGI:108110	chr5	104226977	104261599	-
Gm26703	ENSMUSG00000097877.3	MGI:5477197	chr5	104257083	104267553	+
Dspp	ENSMUSG00000053268.8	MGI:109172	chr5	104318578	104327993	+
Dmp1	ENSMUSG00000029307.8	MGI:94910	chr5	104350479	104361968	+
Gm31048	ENSMUSG00000105615.2	MGI:5590207	chr5	104387179	104394568	-
ENSMUSG00002076521	ENSMUSG00002076521.1		chr5	104445054	104445163	+
Ibsp	ENSMUSG00000029306.9	MGI:96389	chr5	104447037	104459335	+
Mepe	ENSMUSG00000053863.4	MGI:2137384	chr5	104473195	104486477	+
Spp1	ENSMUSG00000029304.15	MGI:98389	chr5	104582984	104588916	+
Gm42793	ENSMUSG00000105954.2	MGI:5662930	chr5	104582987	104584238	+
Pkd2	ENSMUSG00000034462.10	MGI:1099818	chr5	104607316	104653685	+
Thoc2l	ENSMUSG00000097392.5	MGI:3040669	chr5	104656216	104702073	+
ENSMUSG00000118625	ENSMUSG00000118625.2		chr5	104674324	104686839	+
Gm8258	ENSMUSG00000048334.9	MGI:3644429	chr5	104923645	104925093	+
Zfp951	ENSMUSG00000072774.11	MGI:2441896	chr5	104961035	105007936	-
Abcg3	ENSMUSG00000029299.15	MGI:1351624	chr5	105082923	105130584	-
Gm24097	ENSMUSG00000119653.1	MGI:5453874	chr5	105084517	105084623	+
Gm43856	ENSMUSG00000105555.2	MGI:5663993	chr5	105119561	105119929	-
Gm43855	ENSMUSG00000104899.2	MGI:5663992	chr5	105135103	105135609	-
Gm5870	ENSMUSG00000106392.2	MGI:3644057	chr5	105136916	105137197	-
Gbp8	ENSMUSG00000034438.17	MGI:1923324	chr5	105162016	105287406	-
Gbp9	ENSMUSG00000029298.16	MGI:3605620	chr5	105225496	105287405	-
Gbp4	ENSMUSG00000079363.8	MGI:97072	chr5	105263633	105287452	-
Gm43302	ENSMUSG00000079362.6	MGI:5663439	chr5	105362773	105441561	-
Gbp10	ENSMUSG00000105096.2	MGI:4359647	chr5	105363565	105387399	-
Gbp6	ENSMUSG00000104713.5	MGI:2140937	chr5	105418568	105441564	-
Gbp11	ENSMUSG00000092021.9	MGI:3646307	chr5	105470908	105494338	-
Gm26519	ENSMUSG00000097237.2	MGI:5477013	chr5	105549111	105554836	+
Gm32051	ENSMUSG00000106438.2	MGI:5591210	chr5	105557233	105563536	+
Lrrc8b	ENSMUSG00000070639.6	MGI:2141353	chr5	105563641	105637940	+
Gm42141	ENSMUSG00000105826.2	MGI:5625026	chr5	105643336	105645507	+
Lrrc8c	ENSMUSG00000054720.13	MGI:2140839	chr5	105667254	105760884	+
C230066G23Rik	ENSMUSG00000085771.2	MGI:2141339	chr5	105728306	105729638	+
Lrrc8d	ENSMUSG00000046079.17	MGI:1922368	chr5	105847835	105980302	+
Rps15a-ps5	ENSMUSG00000067058.8	MGI:3642245	chr5	105945187	105945579	-
Lrrc8dos	ENSMUSG00000084878.2	MGI:3802116	chr5	105962639	105966854	-
Gm10359	ENSMUSG00000094708.2	MGI:3708724	chr5	106010567	106011568	-
Gm43818	ENSMUSG00000105074.2	MGI:5663955	chr5	106014227	106014692	+
Zfp326	ENSMUSG00000029290.13	MGI:1927246	chr5	106024431	106063684	+
Gm43817	ENSMUSG00000105341.2	MGI:5663954	chr5	106027449	106029710	+
Gm19566	ENSMUSG00000105129.2	MGI:5011751	chr5	106128439	106129048	-
Gm25672	ENSMUSG00000119467.1	MGI:5455449	chr5	106220193	106220299	-
Gm32736	ENSMUSG00000106483.2	MGI:5591895	chr5	106242957	106251413	+
Gm5987	ENSMUSG00000105600.2	MGI:3644525	chr5	106363517	106364667	+
Gm38433	ENSMUSG00000106669.2	MGI:5621318	chr5	106420076	106420931	+
Gm32921	ENSMUSG00000105508.2	MGI:5592080	chr5	106469206	106471083	+
4930458A03Rik	ENSMUSG00000105531.2	MGI:2685681	chr5	106499401	106512100	+
Gm42915	ENSMUSG00000104604.2	MGI:5663052	chr5	106503228	106503550	-
4930432H08Rik	ENSMUSG00000106594.2	MGI:1921031	chr5	106512427	106514715	-
Gm42916	ENSMUSG00000105618.2	MGI:5663053	chr5	106516878	106518684	+
Barhl2	ENSMUSG00000034384.12	MGI:1859314	chr5	106600389	106606032	-
Gm26872	ENSMUSG00000097018.3	MGI:5477366	chr5	106613666	106618873	-
Gm28050	ENSMUSG00000099061.2	MGI:5547786	chr5	106648760	106722584	-
Gm28039	ENSMUSG00000098302.2	MGI:5547775	chr5	106705812	106844437	-
Gm29464	ENSMUSG00000101237.2	MGI:5580170	chr5	106722741	106723253	+
Gm17304	ENSMUSG00000091096.2	MGI:4936938	chr5	106756964	106757067	+
Gm17937	ENSMUSG00000106142.2	MGI:5010122	chr5	106758158	106758899	+
Zfp644	ENSMUSG00000049606.17	MGI:1277212	chr5	106764605	106845153	-
Gm43421	ENSMUSG00000104706.2	MGI:5663558	chr5	106800675	106803579	-
ENSMUSG00002076219	ENSMUSG00002076219.1		chr5	106817865	106817986	+
Gm8365	ENSMUSG00000106301.2	MGI:3647827	chr5	106885983	106886630	-
Hfm1	ENSMUSG00000043410.17	MGI:3036246	chr5	106988058	107074187	-
ENSMUSG00002075799	ENSMUSG00002075799.1		chr5	107027466	107027564	-
Olfr719-ps	ENSMUSG00000067047.5	MGI:3030553	chr5	107054595	107054846	+
Cdc7	ENSMUSG00000029283.18	MGI:1309511	chr5	107112188	107132298	+
Gm33474	ENSMUSG00000106554.2	MGI:5592633	chr5	107196702	107203908	+
Tgfbr3	ENSMUSG00000029287.15	MGI:104637	chr5	107254436	107437495	-
Gm43422	ENSMUSG00000106643.2	MGI:5663559	chr5	107279984	107283554	-
Gm43423	ENSMUSG00000105033.2	MGI:5663560	chr5	107306344	107308437	-
Gm8145	ENSMUSG00000084218.2	MGI:3644272	chr5	107389489	107390233	+
Gm42900	ENSMUSG00000106671.2	MGI:5663037	chr5	107402204	107404370	-
Gm22557	ENSMUSG00000088429.4	MGI:5452334	chr5	107450812	107450913	+
Brdt	ENSMUSG00000029279.16	MGI:1891374	chr5	107479025	107534924	+
Gm8152	ENSMUSG00000081798.2	MGI:3644504	chr5	107529247	107529883	-
Gm42902	ENSMUSG00000106396.2	MGI:5663039	chr5	107540597	107551346	-
n-R5s173	ENSMUSG00000064554.3	MGI:4422038	chr5	107549185	107549303	+
Ephx4	ENSMUSG00000033805.13	MGI:2686228	chr5	107550602	107577901	+
Gm17202	ENSMUSG00000090558.2	MGI:4938029	chr5	107552689	107579776	-
Lpcat2b	ENSMUSG00000033794.7	MGI:1918152	chr5	107579415	107582905	+
Btbd8	ENSMUSG00000111375.5	MGI:3646208	chr5	107585863	107659073	+
Gm9727	ENSMUSG00000089628.2	MGI:3779431	chr5	107626392	107626946	-
Gm42669	ENSMUSG00000106631.3	MGI:5662806	chr5	107655487	107728462	+
1700028K03Rik	ENSMUSG00000089798.11	MGI:1923671	chr5	107682575	107699408	+
Glmn	ENSMUSG00000029276.14	MGI:2141180	chr5	107696833	107745754	-
Rpap2	ENSMUSG00000033773.15	MGI:2141142	chr5	107745239	107809704	+
A930041C12Rik	ENSMUSG00000085900.2	MGI:1925693	chr5	107778116	107781716	-
Gm26692	ENSMUSG00000097035.3	MGI:5477186	chr5	107807327	107835876	-
5830411K02Rik	ENSMUSG00000105421.2	MGI:1923267	chr5	107836037	107837033	+
4930428O21Rik	ENSMUSG00000106333.2	MGI:1923034	chr5	107846078	107851346	-
Gfi1	ENSMUSG00000029275.19	MGI:103170	chr5	107864523	107873902	-
A430072P03Rik	ENSMUSG00000090030.2	MGI:3041214	chr5	107873023	107876667	+
Evi5	ENSMUSG00000011831.17	MGI:104736	chr5	107892661	108022973	-
Gm43593	ENSMUSG00000106288.2	MGI:5663730	chr5	107954228	107955573	-
Ube2d2b	ENSMUSG00000063447.8	MGI:1920568	chr5	107977965	107979642	+
Gm16007	ENSMUSG00000083609.2	MGI:3801785	chr5	107992256	107992541	+
Gm43592	ENSMUSG00000104748.2	MGI:5663729	chr5	108016340	108017504	+
Rpl5	ENSMUSG00000058558.13	MGI:102854	chr5	108048368	108056871	+
Snord21	ENSMUSG00000064453.3	MGI:102855	chr5	108052421	108052514	+
Gm22270	ENSMUSG00000077222.3	MGI:5452047	chr5	108053043	108053174	+
Gm26387	ENSMUSG00000077426.3	MGI:5456164	chr5	108055211	108055342	+
Dipk1a	ENSMUSG00000029270.11	MGI:1914516	chr5	108055919	108134951	-
Gm9850	ENSMUSG00000084855.3	MGI:3642875	chr5	108150126	108150352	+
Rps19-ps8	ENSMUSG00000096920.2	MGI:3780053	chr5	108203361	108203782	-
Mtf2	ENSMUSG00000029267.18	MGI:105050	chr5	108213540	108256870	+
Tmed5	ENSMUSG00000063406.12	MGI:1921586	chr5	108254232	108280486	-
Ccdc18	ENSMUSG00000056531.12	MGI:1922974	chr5	108280741	108381494	+
Gm7118	ENSMUSG00000105554.2	MGI:3648119	chr5	108293092	108294773	-
Gm8190	ENSMUSG00000105188.2	MGI:3646277	chr5	108302111	108302696	-
Gm43083	ENSMUSG00000105591.2	MGI:5663220	chr5	108358825	108359300	-
Dr1	ENSMUSG00000029265.5	MGI:1100515	chr5	108416763	108428392	+
Gm43081	ENSMUSG00000106103.2	MGI:5663218	chr5	108459236	108460615	-
Pigg	ENSMUSG00000029263.16	MGI:3576484	chr5	108460475	108497221	+
9330198I05Rik	ENSMUSG00000104904.2	MGI:1924810	chr5	108508053	108511751	+
Gm42518	ENSMUSG00000106304.2	MGI:5662655	chr5	108511903	108512840	-
Gm42517	ENSMUSG00000105867.3	MGI:5662654	chr5	108513939	108515788	-
Gm10419	ENSMUSG00000072769.7	MGI:3642823	chr5	108515635	108526105	+
Pde6b	ENSMUSG00000029491.8	MGI:97525	chr5	108536257	108580263	+
Atp5k	ENSMUSG00000050856.17	MGI:106636	chr5	108581110	108582314	-
Gm34319	ENSMUSG00000118523.2	MGI:5593478	chr5	108582336	108589464	+
Mfsd7a	ENSMUSG00000029490.5	MGI:2442629	chr5	108588920	108596966	-
Pcgf3	ENSMUSG00000033623.14	MGI:1916837	chr5	108609098	108654842	+
Gm10086	ENSMUSG00000060730.9	MGI:3642342	chr5	108665045	108665398	+
Cplx1	ENSMUSG00000033615.10	MGI:104727	chr5	108666420	108697890	-
Gm43364	ENSMUSG00000105590.2	MGI:5663501	chr5	108697947	108701220	-
Gak	ENSMUSG00000062234.15	MGI:2442153	chr5	108717277	108777621	-
Gm43365	ENSMUSG00000105084.2	MGI:5663502	chr5	108746387	108748492	-
Tmem175	ENSMUSG00000013495.16	MGI:1919642	chr5	108777636	108796648	+
Dgkq	ENSMUSG00000004815.13	MGI:102918	chr5	108794559	108817538	-
Idua	ENSMUSG00000033540.19	MGI:96418	chr5	108808197	108832423	+
Slc26a1	ENSMUSG00000046959.17	MGI:2385894	chr5	108817744	108823435	-
Fgfrl1	ENSMUSG00000008090.15	MGI:2150920	chr5	108840248	108854790	+
Rnf212	ENSMUSG00000055385.13	MGI:3645767	chr5	108877156	108922848	-
1700047L14Rik	ENSMUSG00000101762.2	MGI:1920545	chr5	108911708	108916780	+
Tmed11	ENSMUSG00000004821.2	MGI:1914616	chr5	108925101	108943229	-
Vmn2r8	ENSMUSG00000090961.3	MGI:3642986	chr5	108939709	108956716	-
Gm18594	ENSMUSG00000093756.2	MGI:5010779	chr5	108969587	108970989	+
Vmn2r9	ENSMUSG00000091624.3	MGI:3643093	chr5	108983139	109000467	-
Gm20629	ENSMUSG00000093479.2	MGI:5313076	chr5	108997647	109097121	+
Gm10417	ENSMUSG00000103580.2	MGI:3642677	chr5	109012699	109016220	+
Vmn2r-ps21	ENSMUSG00000093510.2	MGI:3761376	chr5	109020521	109040246	-
Gm42627	ENSMUSG00000105808.2	MGI:5662764	chr5	109051092	109051315	+
Gm18971	ENSMUSG00000105193.2	MGI:5011156	chr5	109119543	109119916	+
Gm18595	ENSMUSG00000093725.2	MGI:5010780	chr5	109120663	109123761	+
Vmn2r10	ENSMUSG00000067010.5	MGI:1316730	chr5	109137929	109154393	-
Gm5871	ENSMUSG00000093545.2	MGI:3644058	chr5	109164064	109164781	-
Vmn2r11	ENSMUSG00000091450.3	MGI:3643806	chr5	109191226	109207435	-
Vmn2r12	ENSMUSG00000090688.3	MGI:3761377	chr5	109231690	109245816	-
Vmn2r13	ENSMUSG00000091635.3	MGI:3761379	chr5	109300806	109340065	-
Vmn2r14	ENSMUSG00000091059.3	MGI:3649151	chr5	109359400	109372574	-
Gm8473	ENSMUSG00000093543.2	MGI:3647680	chr5	109384410	109386294	+
Vmn2r15	ENSMUSG00000091375.3	MGI:3649165	chr5	109433536	109445510	-
Vmn2r16	ENSMUSG00000092080.3	MGI:3647194	chr5	109478028	109518113	+
Gm7171	ENSMUSG00000093663.2	MGI:3649028	chr5	109544196	109549958	+
Vmn2r17	ENSMUSG00000091879.3	MGI:3647193	chr5	109567554	109606325	+
Gm18555	ENSMUSG00000105303.2	MGI:5010740	chr5	109621262	109621845	+
Gm8488	ENSMUSG00000093688.2	MGI:3644909	chr5	109675326	109677336	-
Gm8493	ENSMUSG00000106028.2	MGI:3779800	chr5	109699758	109702022	-
Crlf2	ENSMUSG00000033467.13	MGI:1889506	chr5	109702575	109706859	-
Vmn2r-ps23	ENSMUSG00000094409.2	MGI:3761467	chr5	109725885	109726455	-
ENSMUSG00002075066	ENSMUSG00002075066.1		chr5	109746945	109747029	+
5430403G16Rik	ENSMUSG00000072763.3	MGI:1924450	chr5	109822411	109838907	-
4930522L14Rik	ENSMUSG00000072762.10	MGI:1925270	chr5	109883856	109899752	-
Gm8508	ENSMUSG00000049477.6	MGI:3643536	chr5	109905391	109905753	-
A430073D23Rik	ENSMUSG00000105471.2	MGI:4361019	chr5	109917273	109944164	-
Gm10416	ENSMUSG00000105044.2	MGI:3645037	chr5	109981367	109982011	-
Gm26779	ENSMUSG00000097140.2	MGI:5477273	chr5	110034097	110039003	+
Gm15446	ENSMUSG00000090015.9	MGI:3709333	chr5	110071266	110091802	+
1010001B22Rik	ENSMUSG00000097863.2	MGI:1922653	chr5	110143377	110144264	-
Zfp932	ENSMUSG00000066613.15	MGI:1916754	chr5	110144387	110158277	+
Gm17655	ENSMUSG00000090963.3	MGI:4937289	chr5	110194005	110220379	-
Gm35315	ENSMUSG00000109771.2	MGI:5594474	chr5	110224002	110242286	-
Plcxd1	ENSMUSG00000064247.15	MGI:2685422	chr5	110247835	110253819	+
Gtpbp6	ENSMUSG00000033434.16	MGI:1306825	chr5	110251841	110256063	-
Zfp605	ENSMUSG00000023284.16	MGI:2444933	chr5	110257958	110277660	+
Gm15484	ENSMUSG00000081865.2	MGI:3705726	chr5	110265888	110266715	-
Chfr	ENSMUSG00000014668.16	MGI:2444898	chr5	110283708	110319838	+
Gm43136	ENSMUSG00000105541.2	MGI:5663273	chr5	110301353	110301988	-
Gm15787	ENSMUSG00000086247.8	MGI:3783229	chr5	110302266	110324370	-
Golga3	ENSMUSG00000029502.15	MGI:96958	chr5	110324567	110374336	+
Gm43138	ENSMUSG00000104720.2	MGI:5663275	chr5	110354446	110355153	+
5930411N13Rik	ENSMUSG00000104970.2	MGI:3704253	chr5	110378474	110379067	-
Ankle2	ENSMUSG00000029501.15	MGI:1261856	chr5	110378870	110404517	+
Pgam5	ENSMUSG00000029500.17	MGI:1919792	chr5	110406996	110417779	-
Gm15788	ENSMUSG00000087439.2	MGI:3783230	chr5	110410027	110425133	+
Pxmp2	ENSMUSG00000029499.12	MGI:107487	chr5	110422148	110434052	-
Pole	ENSMUSG00000007080.15	MGI:1196391	chr5	110434172	110485340	+
Gm26277	ENSMUSG00000087722.4	MGI:5456054	chr5	110475898	110476049	+
Gm15791	ENSMUSG00000081256.2	MGI:3783233	chr5	110476070	110476388	+
Gm15792	ENSMUSG00000085606.2	MGI:3783234	chr5	110479072	110481069	-
P2rx2	ENSMUSG00000029503.17	MGI:2665170	chr5	110487678	110491078	-
Lrcol1	ENSMUSG00000072754.10	MGI:2686525	chr5	110492596	110503960	+
