read_id	pair_id	parent_a	chrom1	breakpoint1	strand1	parent_b	chrom2	breakpoint2	strand2	Chromosomal_Status	source_row	sample_id	assembly	source_id
2e9f492a-ed06-4f40-9701-e00dc33f9153	Myo5a:Stt3a	Myo5a	chr9	75111144	+	Stt3a	chr9	36646837	-	Intrachromosomal	455		GRCm39	supplementary_table_3
4b85d0f3-9232-49fe-85c5-a82d4ee2c923	Bcar3:Stx8	Bcar3	chr3	122248741	+	Stx8	chr11	67902140	+	Interchromosomal	456		GRCm39	supplementary_table_3
5f9efafd-5fd0-4c61-972d-ee665558433d	Gramd1b:Supt20	Gramd1b	chr9	40442315	-	Supt20	chr3	54627826	+	Interchromosomal	457		GRCm39	supplementary_table_3
7eb118d8-8e83-474c-868c-45991086b3a3	Taldo1:Tax1bp1	Taldo1	chr7	140976085	+	Tax1bp1	chr6	52742005	+	Interchromosomal	458		GRCm39	supplementary_table_3
39574bf3-ae44-4a18-b64f-74c677e4a9f6	Ranbp9:Tdrd3	Ranbp9	chr13	43615187	-	Tdrd3	chr14	87776832	+	Interchromosomal	459		GRCm39	supplementary_table_3
63d1f4dc-026e-4f6e-bdfa-ebab038286d6	Tfcp2:Mindy1	Tfcp2	chr15	100449205	-	Mindy1	chr3	95194955	+	Interchromosomal	460		GRCm39	supplementary_table_3
ddd75548-fec2-4511-b079-3d9e6242c8f8	Gpnmb:Tfrc	Gpnmb	chr6	49027442	+	Tfrc	chr16	32441874	+	Interchromosomal	461		GRCm39	supplementary_table_3
68145e9b-71df-4a63-bc28-d8a446140d59	Hdlbp:Thap4	Hdlbp	chr1	93364815	-	Thap4	chr1	93633377	-	Intrachromosomal	462		GRCm39	supplementary_table_3
18835330-3823-4c7d-93ef-a23cf08d3177	Slc44a2:Tmc6	Slc44a2	chr9	21257289	+	Tmc6	chr11	117657159	-	Interchromosomal	463		GRCm39	supplementary_table_3
5ad32893-a7dc-4f9c-be28-35bc8a835773	Tnpo2:Gm31683	Tnpo2	chr8	85774364	+	Gm31683	chr13	41061213	-	Interchromosomal	464		GRCm39	supplementary_table_3
431a23bf-da26-4b4b-855a-832d9067fbfa	Tns3:Rab33b	Tns3	chr11	8529082	-	Rab33b	chr3	51400776	+	Interchromosomal	465		GRCm39	supplementary_table_3
84ad956b-5a28-48d2-bf2d-bd1f9a4a8447	Metap2:Tomm40	Metap2	chr10	93725399	-	Tomm40	chr7	19437316	-	Interchromosomal	466		GRCm39	supplementary_table_3
82720035-1c81-432c-ab3b-7a56f9a858a0	App:Tomm70a	App	chr16	84970389	-	Tomm70a	chr16	56953439	+	Intrachromosomal	467		GRCm39	supplementary_table_3
94277ddf-9db7-49a0-9505-057d99b0dd40	Wapl:Tram1	Wapl	chr14	34417062	+	Tram1	chr1	13636620	-	Interchromosomal	468		GRCm39	supplementary_table_3
81875320-4d33-4d47-8a4a-7628ca7bd06d	Trappc10:Lyz2	Trappc10	chr10	78046597	-	Lyz2	chr10	117116710	-	Intrachromosomal	469		GRCm39	supplementary_table_3
135da2f7-5a9e-4e02-bbd7-495963090781	Picalm:Trim3	Picalm	chr7	89779910	+	Trim3	chr7	105268821	-	Intrachromosomal	470		GRCm39	supplementary_table_3
7208a36f-590c-448f-a7c0-f852dc1fd3ef	Pid1:Trip12	Pid1	chr1	84136952	-	Trip12	chr1	84709848	-	Intrachromosomal	471		GRCm39	supplementary_table_3
f38e09be-60d5-41f0-b49f-bd263675c0fd	Trmt1:Ing1	Trmt1	chr8	85413328	+	Ing1	chr8	11611417	+	Intrachromosomal	472		GRCm39	supplementary_table_3
fa1f8682-c34b-456d-84bd-ae8ec5a1ddf5	Zfp942:Ttc27	Zfp942	chr17	22181236	-	Ttc27	chr17	75077237	+	Intrachromosomal	473		GRCm39	supplementary_table_3
9b09cdf4-40de-479a-ac8f-3d003e5550f0	Txlng:Sms	Txlng	chrX	161612234	-	Sms	chrX	156239104	-	Intrachromosomal	474		GRCm39	supplementary_table_3
b0958da6-e48a-45f3-83a0-9fffce975d4a	Ube2g1:Skap2	Ube2g1	chr11	72563883	+	Skap2	chr6	51856828	-	Interchromosomal	475		GRCm39	supplementary_table_3
8f14418f-6941-427e-9ad4-dc72de3196d8	Ubl3:Laptm4a	Ubl3	chr5	148488762	-	Laptm4a	chr12	8984695	+	Interchromosomal	476		GRCm39	supplementary_table_3
246dd3e4-d1a2-48c0-b737-4495c2bf5895	Uso1:Zxdc	Uso1	chr5	92329968	+	Zxdc	chr6	90361149	+	Interchromosomal	477		GRCm39	supplementary_table_3
23fda9b4-dcb0-4ac8-a0c3-a7a9fd28a450	Uty:Csnk1g3	Uty	chrY	1186773	-	Csnk1g3	chr18	54028602	+	Interchromosomal	478		GRCm39	supplementary_table_3
b1227084-1cf8-4b93-9fce-f268838d9ad8	Ralbp1:Vapa	Ralbp1	chr17	66191672	-	Vapa	chr17	65902049	-	Intrachromosomal	479		GRCm39	supplementary_table_3
a8ddd4cc-12c8-4959-a582-545670aaed38	Vat1:Cd300c2	Vat1	chr11	101353023	-	Cd300c2	chr11	114889161	-	Intrachromosomal	480		GRCm39	supplementary_table_3
5ecf3100-1a9b-403b-acdc-5b38fec3ea1f	Mcl1:Vps45	Mcl1	chr3	95567319	+	Vps45	chr3	95950240	-	Intrachromosomal	481		GRCm39	supplementary_table_3
89fb4492-ee8e-4d8c-b6f5-797a5778c02b	Wwox:Xdh	Wwox	chr8	115215744	+	Xdh	chr17	74193514	-	Interchromosomal	482		GRCm39	supplementary_table_3
db37cd5e-9a18-4236-b6c4-b59c9559201a	Dnajc8:Xbp1	Dnajc8	chr4	132269149	+	Xbp1	chr11	5474238	+	Interchromosomal	483		GRCm39	supplementary_table_3
64320245-2bc4-45b9-9bf5-038df3293aa8	Ykt6:Commd1	Ykt6	chr11	5906004	+	Commd1	chr11	22906692	-	Intrachromosomal	484		GRCm39	supplementary_table_3
64db91c4-c596-4ac8-bf77-ff91fa166b44	Gm20695:Zc3h7a	Gm20695	chr16	3717832	+	Zc3h7a	chr16	10979065	-	Intrachromosomal	485		GRCm39	supplementary_table_3
48b7f208-174e-455b-9f27-0014a4fcceba	Tank:Zfand5	Tank	chr2	61458183	+	Zfand5	chr19	21253789	+	Interchromosomal	486		GRCm39	supplementary_table_3
e4f9204a-0f9c-4895-be17-44465ee46474	Rnf135:Zfp207	Rnf135	chr11	80075081	+	Zfp207	chr11	80278627	+	Intrachromosomal	487		GRCm39	supplementary_table_3
4f6e8f77-ff9e-437c-9ec4-18e1d426b91e	Map6:Zfp771	Map6	chr7	98918520	+	Zfp771	chr7	126852976	+	Intrachromosomal	488		GRCm39	supplementary_table_3
04580bf4-7358-4da1-88e3-9600c8d53289	Lhfpl2:Zswim6	Lhfpl2	chr13	94311146	+	Zswim6	chr13	107924544	-	Intrachromosomal	489		GRCm39	supplementary_table_3
9b93df29-4216-4627-b434-58ba018a242a	1810013L24Rik:Pmm2	1810013L24Rik	chr16	8649265	+	Pmm2	chr16	8469273	+	Intrachromosomal	490		GRCm39	supplementary_table_3
5343fea5-5de9-457b-b114-1fa8bc78e3d6	Swt1:3110009E18Rik	Swt1	chr1	151283326	-	3110009E18Rik	chr1	120078332	+	Intrachromosomal	491		GRCm39	supplementary_table_3
7cde6518-6e5f-40dc-92e8-e93299ad11d6	Abca1:Pgm1	Abca1	chr4	53107005	-	Pgm1	chr4	99818652	+	Intrachromosomal	492		GRCm39	supplementary_table_3
887853a7-894b-49e3-be7f-139f741f8138	Abca3:Nup205	Abca3	chr17	24580063	+	Nup205	chr6	35204599	+	Interchromosomal	493		GRCm39	supplementary_table_3
fcbc7f07-5785-4bc2-9514-b1bb07c66e25	Abcc1:Serpinb9	Abcc1	chr16	14265509	+	Serpinb9	chr13	33197844	+	Interchromosomal	494		GRCm39	supplementary_table_3
4d29ee12-6f11-4d97-967b-c402a6cf2239	Tbc1d13:Abcc3	Tbc1d13	chr2	30027308	+	Abcc3	chr11	94252643	-	Interchromosomal	495		GRCm39	supplementary_table_3
9d66ebf2-8d2f-470f-a50d-cd1895c3ccc6	Abcc5:Clic5	Abcc5	chr16	20223315	-	Clic5	chr17	44581377	+	Interchromosomal	496		GRCm39	supplementary_table_3
8848cd6e-293b-45c7-8ae4-c0f944244bfa	Abcc5:Oas1a	Abcc5	chr16	20223315	-	Oas1a	chr5	121035087	-	Interchromosomal	497		GRCm39	supplementary_table_3
4cdc40ab-fe34-4591-9ad6-a7a27e2c9ea7	Abcg1:Lrpprc	Abcg1	chr17	31283602	+	Lrpprc	chr17	85020322	-	Intrachromosomal	498		GRCm39	supplementary_table_3
b43baf5b-dde9-471b-8073-fff31fb9e783	Abl2:Soat1	Abl2	chr1	156386775	+	Soat1	chr1	156285574	-	Intrachromosomal	499		GRCm39	supplementary_table_3
c3b2bc8c-3364-4110-9d1d-586f9ace19a3	Abr:Arhgap40	Abr	chr11	76342678	-	Arhgap40	chr2	158388627	+	Interchromosomal	500		GRCm39	supplementary_table_3
9e75ecec-afb4-4e3a-bb30-d3796afbda52	Abr:Timm22	Abr	chr11	76399713	-	Timm22	chr11	76301952	+	Intrachromosomal	501		GRCm39	supplementary_table_3
5820dc71-c944-456e-8ccd-29baa3e31a76	Rnf213:Acap2	Rnf213	chr11	119293517	+	Acap2	chr16	30915264	-	Interchromosomal	502		GRCm39	supplementary_table_3
9bc0756a-b77f-450a-8cfa-7c04bd83f1ee	Aldh18a1:Acod1	Aldh18a1	chr19	40551345	-	Acod1	chr14	103288755	+	Interchromosomal	503		GRCm39	supplementary_table_3
87f72663-f5d9-45bc-94da-d3286edee9ec	Acp2:Aopep	Acp2	chr2	91036622	+	Aopep	chr13	63449592	+	Interchromosomal	504		GRCm39	supplementary_table_3
87ea1d5e-7865-4eef-86b1-1973a0d291fa	Acsl4:Gm10076	Acsl4	chrX	141173300	-	Gm10076	chr14	105919261	+	Interchromosomal	505		GRCm39	supplementary_table_3
35fdd583-c5b3-4f6a-8ea8-940084059695	Acsl4:Tmem164	Acsl4	chrX	141173300	-	Tmem164	chrX	141535035	+	Intrachromosomal	506		GRCm39	supplementary_table_3
0eec8980-254c-4f4c-af71-968152c44220	Psmb3:Acss2	Psmb3	chr11	97597731	+	Acss2	chr2	155392274	+	Interchromosomal	507		GRCm39	supplementary_table_3
bbd9900f-0ba4-4fea-ade0-2341dc720f88	Actr3:Pla2g4a	Actr3	chr1	125363021	-	Pla2g4a	chr1	149763395	-	Intrachromosomal	508		GRCm39	supplementary_table_3
e3d08660-7de6-4d8f-98d8-6f5eea772857	Adam10:Mta3	Adam10	chr9	70630053	+	Mta3	chr17	84083010	+	Interchromosomal	509		GRCm39	supplementary_table_3
38d98a50-9602-4fd7-8c60-0987b26c2301	Adgre1:Fam120b	Adgre1	chr17	57727524	+	Fam120b	chr17	15634940	+	Intrachromosomal	510		GRCm39	supplementary_table_3
83a57789-0240-436b-be9c-c5bd1b463001	Aff4:Cdc42se2	Aff4	chr11	53241956	+	Cdc42se2	chr11	54614501	-	Intrachromosomal	511		GRCm39	supplementary_table_3
bea4be16-54da-4a0e-8d96-f1660968761f	Alg8:Nap1l4	Alg8	chr7	97029515	+	Nap1l4	chr7	143075167	-	Intrachromosomal	512		GRCm39	supplementary_table_3
239d7aa1-2e80-46ab-b46d-79fd3732c2c1	Ftl1:Ampd3	Ftl1	chr7	45107367	-	Ampd3	chr7	110392846	+	Intrachromosomal	513		GRCm39	supplementary_table_3
b65c0905-68e5-48cf-bce3-115eb4aa7ee1	Ampd3:Hapln3	Ampd3	chr7	110395015	+	Hapln3	chr7	78773299	-	Intrachromosomal	514		GRCm39	supplementary_table_3
6c56e5e9-ec85-40f1-8a72-614d19950825	Csnk1d:Anapc11	Csnk1d	chr11	120874058	-	Anapc11	chr11	120496106	+	Intrachromosomal	515		GRCm39	supplementary_table_3
8463e54c-8d58-461d-9f48-b1a4bf3264ec	Anapc2:Polr2f	Anapc2	chr2	25170498	+	Polr2f	chr15	79035535	+	Interchromosomal	516		GRCm39	supplementary_table_3
097b8b1e-a3f1-4aca-9a3a-44be5f73ff25	Ankrd33b:Chd4	Ankrd33b	chr15	31367184	-	Chd4	chr6	125105754	+	Interchromosomal	517		GRCm39	supplementary_table_3
8cb328b8-dbfe-46a9-a787-769d5e04ed15	Syk:Aoah	Syk	chr13	52737641	+	Aoah	chr13	21163633	+	Intrachromosomal	518		GRCm39	supplementary_table_3
377333d7-d0f5-4c9e-9560-be9ed6bb3dcf	Aoah:Xdh	Aoah	chr13	21101324	+	Xdh	chr17	74193514	-	Interchromosomal	519		GRCm39	supplementary_table_3
f7177d32-13a7-4aea-b2f5-c530d1c0108c	Aopep:Akr1e1	Aopep	chr13	63388145	+	Akr1e1	chr13	4652796	-	Intrachromosomal	520		GRCm39	supplementary_table_3
c8ae3008-ae3f-49fa-a94d-31588e60a30e	Tyrobp:Ap2s1	Tyrobp	chr7	30115100	+	Ap2s1	chr7	16481185	+	Intrachromosomal	521		GRCm39	supplementary_table_3
b225f2bd-d3f2-438c-80c8-488e151a25d9	Commd10:Ap3s1	Commd10	chr18	47100962	+	Ap3s1	chr18	46887437	+	Intrachromosomal	522		GRCm39	supplementary_table_3
e949bab6-801f-4cc3-9c9b-71e04e40ba66	Apc:Reep5	Apc	chr18	34354329	+	Reep5	chr18	34482856	-	Intrachromosomal	523		GRCm39	supplementary_table_3
fbaa5c50-f93d-4766-bfac-4f66d58e5cce	Actn4:Apom	Actn4	chr7	28661443	-	Apom	chr17	35350325	-	Interchromosomal	524		GRCm39	supplementary_table_3
7196da84-ae52-4c7a-b9e9-723babd81848	Arfgap3:Zc3h3	Arfgap3	chr15	83227222	-	Zc3h3	chr15	75657486	-	Intrachromosomal	525		GRCm39	supplementary_table_3
1171b29e-16d7-413e-97e0-395810d83979	Arhgap30:Csnk1g3	Arhgap30	chr1	171216931	+	Csnk1g3	chr18	54081119	+	Interchromosomal	526		GRCm39	supplementary_table_3
7ea2a0f3-69a3-432d-b415-507895e70d8d	Arid5b:Nampt	Arid5b	chr10	68113759	-	Nampt	chr12	32880165	+	Interchromosomal	527		GRCm39	supplementary_table_3
a606c1db-2343-454a-8589-0a02eacd8db0	Arl5b:Rsu1	Arl5b	chr2	15060385	+	Rsu1	chr2	13229236	-	Intrachromosomal	528		GRCm39	supplementary_table_3
b399c694-3b70-4e7c-9b2e-8b014d842912	Armc8:Bcl2a1d	Armc8	chr9	99417847	-	Bcl2a1d	chr9	88605585	-	Intrachromosomal	529		GRCm39	supplementary_table_3
765fe679-0459-4468-9db6-f8719a449590	Jarid2:Arpc1b	Jarid2	chr13	44885392	+	Arpc1b	chr5	145062387	+	Interchromosomal	530		GRCm39	supplementary_table_3
423b830e-17c7-4433-92fc-6c1c3e653856	Asah1:Gm36486	Asah1	chr8	41804930	-	Gm36486	chr17	29650021	-	Interchromosomal	531		GRCm39	supplementary_table_3
074e9f89-713c-4264-be07-3df535cb2258	Asph:Rab2a	Asph	chr4	9635900	-	Rab2a	chr4	8561151	+	Intrachromosomal	532		GRCm39	supplementary_table_3
363fb09f-6086-4e7b-a40c-344acf25392b	Bst2:Aspscr1	Bst2	chr8	71989002	-	Aspscr1	chr11	120594897	+	Interchromosomal	533		GRCm39	supplementary_table_3
8d22ed88-6854-472d-8e03-70bf6f8caeff	Atp2b1:Spata6	Atp2b1	chr10	98835843	+	Spata6	chr4	111679937	+	Interchromosomal	534		GRCm39	supplementary_table_3
97d86418-f0f7-4a49-a666-bd39fc54a6ea	Itsn1:Atp5o	Itsn1	chr16	91526487	+	Atp5o	chr16	91725897	-	Intrachromosomal	535		GRCm39	supplementary_table_3
f2f78a14-b092-4e2a-8254-8f66211f60c5	Prdx1:Atp6v1c1	Prdx1	chr4	116544720	+	Atp6v1c1	chr15	38673100	+	Interchromosomal	536		GRCm39	supplementary_table_3
a9b613e0-3706-48c6-9df0-f77639fdd337	Phf3:Atp6v1h	Phf3	chr1	30902067	-	Atp6v1h	chr1	5203306	+	Intrachromosomal	537		GRCm39	supplementary_table_3
ad6caeff-045d-4df1-b277-00ad95738d83	Nfil3:Auh	Nfil3	chr13	53134896	-	Auh	chr13	53052772	-	Intrachromosomal	538		GRCm39	supplementary_table_3
02ce6ab5-5123-416c-bda7-2b86569b5b4f	Auh:Scp2	Auh	chr13	53041276	-	Scp2	chr4	107912765	-	Interchromosomal	539		GRCm39	supplementary_table_3
f4743dbc-a135-4fb5-a9dd-7579d6378d1e	Ubr5:Azin1	Ubr5	chr15	38078607	-	Azin1	chr15	38501844	-	Intrachromosomal	540		GRCm39	supplementary_table_3
7a8c74e8-cea1-47e9-9470-f19017117565	B4galt5:Zfas1	B4galt5	chr2	167143929	-	Zfas1	chr2	166907606	+	Intrachromosomal	541		GRCm39	supplementary_table_3
ffbf9043-ab93-4e1e-9252-8ab5fad1ab8d	Bach1:Cpne1	Bach1	chr16	87519496	+	Cpne1	chr2	155921384	-	Interchromosomal	542		GRCm39	supplementary_table_3
442f745f-a5a4-4266-839e-64797ac1590d	Nfam1:Basp1	Nfam1	chr15	82885615	-	Basp1	chr15	25365004	-	Intrachromosomal	543		GRCm39	supplementary_table_3
a6eb52b5-df40-41ad-8e1a-4a8f72e341f3	Ascc3:Bax	Ascc3	chr10	50494367	+	Bax	chr7	45112927	-	Interchromosomal	544		GRCm39	supplementary_table_3
51b2a45a-55be-4258-887b-4bbb0c23d05e	Baz2b:Gpi1	Baz2b	chr2	59955806	-	Gpi1	chr7	33928421	-	Interchromosomal	545		GRCm39	supplementary_table_3
6294d6d3-330b-41df-a9db-3ee385c6c767	Bbx:Ntan1	Bbx	chr16	50252604	-	Ntan1	chr16	13644923	+	Intrachromosomal	546		GRCm39	supplementary_table_3
3b37a788-8dd7-4636-a81b-4f972feafea3	Irak4:BC005537	Irak4	chr15	94460961	+	BC005537	chr13	24993868	+	Interchromosomal	547		GRCm39	supplementary_table_3
3f8b86d4-cd30-42be-9100-db801f8b305b	Vav1:BC005537	Vav1	chr17	57586401	+	BC005537	chr13	24988764	+	Interchromosomal	548		GRCm39	supplementary_table_3
c097fd51-9de0-4f84-88ee-6ac132dfff96	Bcap31:Ubtd1	Bcap31	chrX	72750602	-	Ubtd1	chr19	42020327	+	Interchromosomal	549		GRCm39	supplementary_table_3
9571ecde-aa8d-4c62-bea3-7847343a5240	Bcl2l12:Gm49339	Bcl2l12	chr7	44645967	-	Gm49339	chr10	51372089	+	Interchromosomal	550		GRCm39	supplementary_table_3
7a10dfa9-7597-43ef-b605-75c9a4bf338f	Bin1:Ndufs8	Bin1	chr18	32539233	+	Ndufs8	chr19	3961746	-	Interchromosomal	551		GRCm39	supplementary_table_3
f180a848-1ccd-4cfd-9585-0c0e3cd2ceca	Birc6:Samhd1	Birc6	chr17	74959741	+	Samhd1	chr2	156951452	-	Interchromosomal	552		GRCm39	supplementary_table_3
efc4d6e9-db79-45e9-bcec-f75753e25c62	Mitf:Brk1	Mitf	chr6	97784248	+	Brk1	chr6	113592736	+	Intrachromosomal	553		GRCm39	supplementary_table_3
82f4b00b-00da-45a7-b845-88c4fc1a28f4	Btbd1:Eed	Btbd1	chr7	81478720	-	Eed	chr7	89604812	-	Intrachromosomal	554		GRCm39	supplementary_table_3
7f4b3e7d-a673-46e3-80f4-30e6ef2cb98a	Caap1:Gm12655	Caap1	chr4	94409298	-	Gm12655	chr4	94356102	-	Intrachromosomal	555		GRCm39	supplementary_table_3
de3ea00f-b33a-4eca-b129-8205d3a17bd7	Spg11:Capn1	Spg11	chr2	121901345	-	Capn1	chr19	6044917	-	Interchromosomal	556		GRCm39	supplementary_table_3
44610d7a-11a5-4e7e-8433-646a75763eb7	Proser3:Capns1	Proser3	chr7	30249031	-	Capns1	chr7	29889593	-	Intrachromosomal	557		GRCm39	supplementary_table_3
e0c9e5e8-0c14-4cbb-8b12-f3903a3128c8	Txn1:Ccar1	Txn1	chr4	57945146	-	Ccar1	chr10	62582865	-	Interchromosomal	558		GRCm39	supplementary_table_3
597a0fe5-905f-4d7b-87a5-00e30729dcb7	Trim14:Ccnl2	Trim14	chr4	46535879	-	Ccnl2	chr4	155904785	+	Intrachromosomal	559		GRCm39	supplementary_table_3
350be2fe-4925-4ace-bcf6-c2164cb3bab4	Ppp6r2:Cct2	Ppp6r2	chr15	89146621	+	Cct2	chr10	116898041	-	Interchromosomal	560		GRCm39	supplementary_table_3
990e9aea-e7da-4f9e-bf93-44834bc06d76	Sirt2:Cct4	Sirt2	chr7	28471633	+	Cct4	chr11	22951361	+	Interchromosomal	561		GRCm39	supplementary_table_3
45975d73-8c13-4fcf-8475-225bd26d9c3f	Cd151:Dync1i2	Cd151	chr7	141048459	+	Dync1i2	chr2	71088427	+	Interchromosomal	562		GRCm39	supplementary_table_3
434e9b0b-b9d3-4389-8ab5-fc7bb09702ec	Cd180:1700099I09Rik	Cd180	chr13	102839375	+	1700099I09Rik	chr13	102897769	+	Intrachromosomal	563		GRCm39	supplementary_table_3
6c8f36f4-c838-4244-86f6-f895fd2659d6	Cd180:1700099I09Rik	Cd180	chr13	102839375	+	1700099I09Rik	chr13	102897769	+	Intrachromosomal	564		GRCm39	supplementary_table_3
ad96cb58-4017-4eb9-af83-513c519c1040	Cd180:1700099I09Rik	Cd180	chr13	102839375	+	1700099I09Rik	chr13	102897769	+	Intrachromosomal	565		GRCm39	supplementary_table_3
c598c0fe-e877-41e7-afeb-81d45ae949bc	Cd180:Arhgef2	Cd180	chr13	102830297	+	Arhgef2	chr3	88537093	+	Interchromosomal	566		GRCm39	supplementary_table_3
e880d3c6-613f-498c-b63d-c34ee5ca8914	Cd38:Uso1	Cd38	chr5	44026462	+	Uso1	chr5	92300299	+	Intrachromosomal	567		GRCm39	supplementary_table_3
0614b189-c558-43f1-8517-6b4139b84670	Cd40:Rragc	Cd40	chr2	164905481	+	Rragc	chr4	123829330	+	Interchromosomal	568		GRCm39	supplementary_table_3
8cc76a28-4d10-4f32-8fae-9b566ac88e50	Cd44:4931422A03Rik	Cd44	chr2	102731612	-	4931422A03Rik	chr2	103808161	-	Intrachromosomal	569		GRCm39	supplementary_table_3
d55b19ce-4922-4de4-a8b5-456931338bc4	Cd83:Irf2	Cd83	chr13	43938943	+	Irf2	chr8	47246527	+	Interchromosomal	570		GRCm39	supplementary_table_3
e9008df8-e18b-414d-ac13-36ff77a30327	Cd86:Atp5c1	Cd86	chr16	36486309	-	Atp5c1	chr2	10074538	-	Interchromosomal	571		GRCm39	supplementary_table_3
31507518-be41-47c6-9bac-2f9ad6c096cd	Prpf39:Cdc5l	Prpf39	chr12	65083242	+	Cdc5l	chr17	45704131	-	Interchromosomal	572		GRCm39	supplementary_table_3
da8afc5e-0953-490d-b51a-51525a78ecbb	Cdkal1:Atg12	Cdkal1	chr13	30030210	-	Atg12	chr18	46870598	-	Interchromosomal	573		GRCm39	supplementary_table_3
e6531a5a-a8e5-4a43-9a55-cec3b49ecc19	Ceacam16:Pold4	Ceacam16	chr7	19592518	-	Pold4	chr19	4282516	+	Interchromosomal	574		GRCm39	supplementary_table_3
15e86202-0e32-4b7e-8771-6a85ebe37ee1	Psmd7:Cfdp1	Psmd7	chr8	108314910	-	Cfdp1	chr8	112506041	-	Intrachromosomal	575		GRCm39	supplementary_table_3
6b6da411-339c-4379-8cdc-09a5b68ac160	Ccdc47:Cgrrf1	Ccdc47	chr11	106092836	-	Cgrrf1	chr14	47090835	+	Interchromosomal	576		GRCm39	supplementary_table_3
84048c1a-c608-45b0-894a-168fac3af1e8	Zfp212:Chchd6	Zfp212	chr6	47897683	+	Chchd6	chr6	89396800	-	Intrachromosomal	577		GRCm39	supplementary_table_3
a7449e62-e0f8-4f11-b998-0131d07d233a	Chd2:Gm21860	Chd2	chr7	73190519	-	Gm21860	chrY	90766299	-	Interchromosomal	578		GRCm39	supplementary_table_3
44839c96-4962-4a34-8f1b-34f825a8aa86	App:Chmp2b	App	chr16	84853211	-	Chmp2b	chr16	65347940	-	Intrachromosomal	579		GRCm39	supplementary_table_3
01ae07e5-2d6c-4414-9ecf-5f26f4b7a0f3	Clic5:Tnip3	Clic5	chr17	44499848	+	Tnip3	chr6	65591716	+	Interchromosomal	580		GRCm39	supplementary_table_3
c286ce1c-8ebd-4de0-b352-b0bcfe07e7d6	Arap1:Clpb	Arap1	chr7	101016305	+	Clpb	chr7	101400440	+	Intrachromosomal	581		GRCm39	supplementary_table_3
a53acc2e-690e-48ce-b3ca-e3cf9639084f	Cmpk1:Cst7	Cmpk1	chr4	114844162	-	Cst7	chr2	150417623	+	Interchromosomal	582		GRCm39	supplementary_table_3
e640f40f-aaa8-40ce-a803-4c8abf17aecc	Utp4:Cmtm7	Utp4	chr8	107637638	+	Cmtm7	chr9	114592460	-	Interchromosomal	583		GRCm39	supplementary_table_3
cf093141-c615-4890-b5d6-2f70623aea4a	Cyb5a:Cndp2	Cyb5a	chr18	84889758	+	Cndp2	chr18	84693302	-	Intrachromosomal	584		GRCm39	supplementary_table_3
32de700d-6a27-46a5-a7b0-971124036001	E230016K23Rik:Cnot4	E230016K23Rik	chr11	83492220	+	Cnot4	chr6	35000367	-	Interchromosomal	585		GRCm39	supplementary_table_3
433ac3fd-2dc1-4a24-a0a9-2e47b05d6004	Cnpy3:Cst7	Cnpy3	chr17	47058346	-	Cst7	chr2	150420339	+	Interchromosomal	586		GRCm39	supplementary_table_3
277f8e2a-044d-47dc-a7de-a8956d95acc0	Cog2:Map2k5	Cog2	chr8	125264648	+	Map2k5	chr9	63104654	-	Interchromosomal	587		GRCm39	supplementary_table_3
f0f1fad9-1aa9-481a-a987-0afaec97386e	Gm36161:Copa	Gm36161	chr13	120477304	+	Copa	chr1	171946753	+	Interchromosomal	588		GRCm39	supplementary_table_3
6c688bf6-d521-4518-a3c5-cb53340580c0	Ptgs2:Copb2	Ptgs2	chr1	149979866	+	Copb2	chr9	98469813	+	Interchromosomal	589		GRCm39	supplementary_table_3
6de37961-554a-4ad9-8b64-f0c43287a2ce	Pla2g4a:Coq10b	Pla2g4a	chr1	149797805	-	Coq10b	chr1	55100433	+	Intrachromosomal	590		GRCm39	supplementary_table_3
0ca283f6-8dfc-497b-8d37-f68df4c44220	Coq2:Ifi206	Coq2	chr5	100815757	-	Ifi206	chr1	173301618	-	Interchromosomal	591		GRCm39	supplementary_table_3
3427e021-f79a-42f3-8a75-8c0aaba0d27f	Nptn:Cox5a	Nptn	chr9	58535211	+	Cox5a	chr9	57436238	+	Intrachromosomal	592		GRCm39	supplementary_table_3
fbe6ff2a-a9f7-44e7-b579-c352aa77ef18	Crim1:Creb1	Crim1	chr17	78588795	+	Creb1	chr1	64605375	+	Interchromosomal	593		GRCm39	supplementary_table_3
8de14c33-fc76-4300-8462-0c0335109223	Crybg3:Rpe	Crybg3	chr16	59398160	-	Rpe	chr1	66753735	+	Interchromosomal	594		GRCm39	supplementary_table_3
33f25706-124c-4ad0-880f-b5362428ba3d	Csf2rb2:Ncf4	Csf2rb2	chr15	78178541	-	Ncf4	chr15	78145171	+	Intrachromosomal	595		GRCm39	supplementary_table_3
579d9d42-a7d7-4fe0-ac33-0492bfead4d2	Sh3bp2:Csnk1d	Sh3bp2	chr5	34719006	+	Csnk1d	chr11	120858960	-	Interchromosomal	596		GRCm39	supplementary_table_3
21379c81-c23a-4f32-a2e5-25b839f6a055	Ctbs:Ybx1	Ctbs	chr3	146156385	+	Ybx1	chr4	119136396	-	Interchromosomal	597		GRCm39	supplementary_table_3
5cbb5c84-b787-429f-ae9d-c273771528b4	Txlng:Ctps2	Txlng	chrX	161612234	-	Ctps2	chrX	161758178	+	Intrachromosomal	598		GRCm39	supplementary_table_3
