peptide_id	sequence_sha256	pair_ids	role	selection_arm	category	architecture	architecture_absent_current	f_idr	inclusion_probability	length_aa	sequence_matches	mean_plddt	fraction_plddt_below_50	fraction_plddt_ge70	mean_pae_angstrom	worker	wall_seconds	protocol_id	seed	junction_window_mean_plddt	model_path
peptide_2426276ec830aadd6212f9cf78b057dcf8ba7616a0f926ba1ce92b4108e86c95	2426276ec830aadd6212f9cf78b057dcf8ba7616a0f926ba1ce92b4108e86c95	Os9:Ube2d3	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF07915.20;PF00179.32	True		not_probability_sample	301	True	50.600303649902344	0.5448504983388704	0.15614617940199335	23.57796859741211	chrna-expand-1026-3		boltz2_2.2.1_single_sequence_batch8	20260919	36.58976364135742	collected/chrna-expand-1026-3/models/protein_2426276ec830aadd6212f9cf78b057dcf8ba7616a0f926ba1ce92b4108e86c95_single_sequence_seed20260919/model.cif
peptide_c734168245105660686a0eabbce49277b60dad12aaa5e5d48a75dbe5c6366a8e	c734168245105660686a0eabbce49277b60dad12aaa5e5d48a75dbe5c6366a8e	Rbks:Babam2	sensitivity	representative_stratified_random	multiple_domain_hits	PF00294.30;PF06113.18	True		0.4020100502512563	306	True	34.43025588989258	0.8888888888888888	0.0	22.18630599975586	chrna-expand-1026-3		boltz2_2.2.1_single_sequence_batch8	20260919	24.739429473876953	collected/chrna-expand-1026-3/models/protein_c734168245105660686a0eabbce49277b60dad12aaa5e5d48a75dbe5c6366a8e_single_sequence_seed20260919/model.cif
peptide_2ab63e3273544a28aaa32d62aaaa19adc02acae786e73c9955af647536b75fea	2ab63e3273544a28aaa32d62aaaa19adc02acae786e73c9955af647536b75fea	Tnfaip3:Traf1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF02338.26;PF16673.11	True		not_probability_sample	326	True	38.688804626464844	0.8312883435582822	0.003067484662576687	25.422096252441406	chrna-expand-1026-3		boltz2_2.2.1_single_sequence_batch8	20260919	29.886852264404297	collected/chrna-expand-1026-3/models/protein_2ab63e3273544a28aaa32d62aaaa19adc02acae786e73c9955af647536b75fea_single_sequence_seed20260919/model.cif
peptide_e0c17a6de4b7381cfb85a908fb673ddbd605942c51da7301e120b56a0bb41dde	e0c17a6de4b7381cfb85a908fb673ddbd605942c51da7301e120b56a0bb41dde	Mtx1:1810009A15Rik	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF10568.16;PF17172.11;PF17719.7	True		0.4020100502512563	331	True	40.26109313964844	0.8308157099697885	0.012084592145015106	27.307960510253906	chrna-expand-1026-3		boltz2_2.2.1_single_sequence_batch8	20260919	45.31787109375	collected/chrna-expand-1026-3/models/protein_e0c17a6de4b7381cfb85a908fb673ddbd605942c51da7301e120b56a0bb41dde_single_sequence_seed20260919/model.cif
peptide_b07c5efa7d09204563227b91d094dc419e03e1b10d1a4cb6eb94c56e2c587192	b07c5efa7d09204563227b91d094dc419e03e1b10d1a4cb6eb94c56e2c587192	Sbds:Guf1	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF01172.25	True		0.4069767441860465	51	True	59.810672760009766	0.23529411764705882	0.19607843137254902	10.163046836853027	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	59.28107833862305	collected/chrna-expand-1026-3__extra/models/protein_b07c5efa7d09204563227b91d094dc419e03e1b10d1a4cb6eb94c56e2c587192_single_sequence_seed20260919/model.cif
peptide_c88ac834202a668c2c9f96ed9b7151ed4866bd28f134c628f652bc66835b7b0b	c88ac834202a668c2c9f96ed9b7151ed4866bd28f134c628f652bc66835b7b0b	Pip4p2:Slc44a1	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	64	True	51.79783248901367	0.5	0.0	18.639301300048828	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	52.704376220703125	collected/chrna-expand-1026-3__extra/models/protein_c88ac834202a668c2c9f96ed9b7151ed4866bd28f134c628f652bc66835b7b0b_single_sequence_seed20260919/model.cif
peptide_07f2c3fbbe467c455acca675059f5556329e6ad151e67a5dec69bb15266ee4a4	07f2c3fbbe467c455acca675059f5556329e6ad151e67a5dec69bb15266ee4a4	Syngr1:Hnrnpdl	sensitivity	domain_diversity_enriched	single_domain_hit	PF01284.29	True		not_probability_sample	113	True	48.596248626708984	0.6371681415929203	0.0	20.24793243408203	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	42.272274017333984	collected/chrna-expand-1026-3__extra/models/protein_07f2c3fbbe467c455acca675059f5556329e6ad151e67a5dec69bb15266ee4a4_single_sequence_seed20260919/model.cif
peptide_3ada8d0f783448d781a343bbb26f093b30855195e6d287fc33a272a70fa797c7	3ada8d0f783448d781a343bbb26f093b30855195e6d287fc33a272a70fa797c7	Rbl1:Hnrnpdl	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	129	True	48.0587272644043	0.5658914728682171	0.0	16.733068466186523	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	44.053733825683594	collected/chrna-expand-1026-3__extra/models/protein_3ada8d0f783448d781a343bbb26f093b30855195e6d287fc33a272a70fa797c7_single_sequence_seed20260919/model.cif
peptide_27744c5dc905b9f7e711bf1a92601be5c44e4659df11214ed7af446a5e1a1d9b	27744c5dc905b9f7e711bf1a92601be5c44e4659df11214ed7af446a5e1a1d9b	Stau2:Eloc	sensitivity	domain_diversity_enriched	single_domain_hit	PF03931.22	True		not_probability_sample	161	True	48.15044403076172	0.5341614906832298	0.0	21.071197509765625	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	44.223960876464844	collected/chrna-expand-1026-3__extra/models/protein_27744c5dc905b9f7e711bf1a92601be5c44e4659df11214ed7af446a5e1a1d9b_single_sequence_seed20260919/model.cif
peptide_12a810bdb6b49c9c96109c028879fc1c0f2bef9266897870d2cac808fdf76e31	12a810bdb6b49c9c96109c028879fc1c0f2bef9266897870d2cac808fdf76e31	Il7r:Pygm	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF18447.8;PF00343.27	True		0.4069767441860465	190	True	36.263526916503906	0.9947368421052631	0.0	21.446548461914062	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	31.3702449798584	collected/chrna-expand-1026-3__extra/models/protein_12a810bdb6b49c9c96109c028879fc1c0f2bef9266897870d2cac808fdf76e31_single_sequence_seed20260919/model.cif
control_694f5db12f2bbd362d0ff596bb56deeb0a10576e26ae7bbde658c9ec6ba8a2d3	694f5db12f2bbd362d0ff596bb56deeb0a10576e26ae7bbde658c9ec6ba8a2d3	G3bp1:Skp1	control	matched_parent_fragment_control	parent_fragment				matched_control	245	True	39.01280212402344	0.9755102040816327	0.0	25.411508560180664	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-3__extra/models/protein_694f5db12f2bbd362d0ff596bb56deeb0a10576e26ae7bbde658c9ec6ba8a2d3_single_sequence_seed20260919/model.cif
peptide_9d76c5a12905c6de9b68da6752f15ec82e5982388b8d5208e61930226bf6f7ba	9d76c5a12905c6de9b68da6752f15ec82e5982388b8d5208e61930226bf6f7ba	Knstrn:Ralgapa2	sensitivity	domain_diversity_enriched	single_domain_hit	PF28427.1	True		not_probability_sample	250	True	47.0014762878418	0.66	0.028	25.637441635131836	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	35.450313568115234	collected/chrna-expand-1026-3__extra/models/protein_9d76c5a12905c6de9b68da6752f15ec82e5982388b8d5208e61930226bf6f7ba_single_sequence_seed20260919/model.cif
peptide_72100e4c04a2b74b0c781aac3ae7d9fa0633b14fe5cf65b5a07402147bb2746c	72100e4c04a2b74b0c781aac3ae7d9fa0633b14fe5cf65b5a07402147bb2746c	Kat5:Capg	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF11717.15;PF00626.28;PF00626.28	True		not_probability_sample	327	True	67.33666229248047	0.22935779816513763	0.581039755351682	21.335128784179688	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	36.08822250366211	collected/chrna-expand-1026-3__extra/models/protein_72100e4c04a2b74b0c781aac3ae7d9fa0633b14fe5cf65b5a07402147bb2746c_single_sequence_seed20260919/model.cif
peptide_4ad756c19a375fa0543e7d51028e774933b2bccdd26afde57288708297e8ae15	4ad756c19a375fa0543e7d51028e774933b2bccdd26afde57288708297e8ae15	Psmc3:Rnf38	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF16450.12;PF00004.36;PF13639.13;PF17123.12;PF00097.32;PF13923.13;PF12678.14	True		not_probability_sample	378	True	46.979488372802734	0.6296296296296297	0.08994708994708994	23.172378540039062	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	38.81217956542969	collected/chrna-expand-1026-3__extra/models/protein_4ad756c19a375fa0543e7d51028e774933b2bccdd26afde57288708297e8ae15_single_sequence_seed20260919/model.cif
peptide_57a389f5cc59e5ba85809b162047f91f3f1b29e0eebdaabf5540a69a1e0b1f29	57a389f5cc59e5ba85809b162047f91f3f1b29e0eebdaabf5540a69a1e0b1f29	Rbks:Babam2	sensitivity	representative_stratified_random	multiple_domain_hits	PF00294.30;PF06113.18	True		0.4020100502512563	461	True	30.2542781829834	1.0	0.0	25.541946411132812	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	25.7569637298584	collected/chrna-expand-1026-3__extra/models/protein_57a389f5cc59e5ba85809b162047f91f3f1b29e0eebdaabf5540a69a1e0b1f29_single_sequence_seed20260919/model.cif
peptide_a9855c1ae00c4ff26a7885ea32ffb3198238abf2780d0e4213509abbd68c5b42	a9855c1ae00c4ff26a7885ea32ffb3198238abf2780d0e4213509abbd68c5b42	Tmem181a:Bin2	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF21885.2;PF06664.18;PF21532.3	True		not_probability_sample	753	True	40.92756652832031	0.8114209827357237	0.0	26.56667709350586	chrna-expand-1026-3__extra		boltz2_2.2.1_single_sequence_batch8	20260919	27.597787857055664	collected/chrna-expand-1026-3__extra/models/protein_a9855c1ae00c4ff26a7885ea32ffb3198238abf2780d0e4213509abbd68c5b42_single_sequence_seed20260919/model.cif
control_10be4ebd54f2cd29e0387fc864ef62cc5bd469f7a2b675452608b076106fcf8d	10be4ebd54f2cd29e0387fc864ef62cc5bd469f7a2b675452608b076106fcf8d	Hnrnph3:Ddx50	control	matched_parent_fragment_control	parent_fragment				matched_control	37	True	51.15636444091797	0.4864864864864865	0.0	8.993595123291016	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-5/models/protein_10be4ebd54f2cd29e0387fc864ef62cc5bd469f7a2b675452608b076106fcf8d_single_sequence_seed20260919/model.cif
peptide_36a4297036c85e854c68c293239dea5194e2c740a4058cd692350c4f2bd0f7ff	36a4297036c85e854c68c293239dea5194e2c740a4058cd692350c4f2bd0f7ff	Runx1:Mrps6	sensitivity	domain_diversity_enriched	no_Pfam_hit		False		not_probability_sample	47	True	46.036808013916016	0.8936170212765957	0.0	14.257932662963867	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	47.2343635559082	collected/chrna-expand-1026-5/models/protein_36a4297036c85e854c68c293239dea5194e2c740a4058cd692350c4f2bd0f7ff_single_sequence_seed20260919/model.cif
control_2fdba42f13e82edfd3c58d5f4f7461521bad514f1610a649d74f2e2225ae72a0	2fdba42f13e82edfd3c58d5f4f7461521bad514f1610a649d74f2e2225ae72a0	Iqgap1:Dusp10	control	matched_parent_fragment_control	parent_fragment				matched_control	65	True	57.98113250732422	0.15384615384615385	0.015384615384615385	12.452104568481445	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-5/models/protein_2fdba42f13e82edfd3c58d5f4f7461521bad514f1610a649d74f2e2225ae72a0_single_sequence_seed20260919/model.cif
peptide_0d3b32fb4831898cbcefd43020fbbd0b4313d2e84c9dee7c844222d749da3d5d	0d3b32fb4831898cbcefd43020fbbd0b4313d2e84c9dee7c844222d749da3d5d	Nfkb1:Zranb2	sensitivity	domain_diversity_enriched	no_Pfam_hit		False		not_probability_sample	73	True	44.584815979003906	0.7123287671232876	0.0	16.106075286865234	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	40.282737731933594	collected/chrna-expand-1026-5/models/protein_0d3b32fb4831898cbcefd43020fbbd0b4313d2e84c9dee7c844222d749da3d5d_single_sequence_seed20260919/model.cif
peptide_d62915db798e266d1153a87cc111e116869f651eb3fa0b1c5fb2019584a5435f	d62915db798e266d1153a87cc111e116869f651eb3fa0b1c5fb2019584a5435f	Sh3bp5:Dnajc15	sensitivity	domain_diversity_enriched	single_domain_hit	PF05276.20	True		not_probability_sample	75	True	73.28992462158203	0.0	0.6533333333333333	15.64062786102295	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	79.65078735351562	collected/chrna-expand-1026-5/models/protein_d62915db798e266d1153a87cc111e116869f651eb3fa0b1c5fb2019584a5435f_single_sequence_seed20260919/model.cif
peptide_ca72f66042e71e1e21c99fda8c7eb56b2fdbda05489bf40972906333df2ee070	ca72f66042e71e1e21c99fda8c7eb56b2fdbda05489bf40972906333df2ee070	Arrb1:Cnot7	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	91	True	37.848793029785156	0.967032967032967	0.0	16.715152740478516	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	47.67331314086914	collected/chrna-expand-1026-5/models/protein_ca72f66042e71e1e21c99fda8c7eb56b2fdbda05489bf40972906333df2ee070_single_sequence_seed20260919/model.cif
peptide_2a54d2306a47cd7f1fc18ae9ec07fd18dea19f91144ec25288c370b8b470b91a	2a54d2306a47cd7f1fc18ae9ec07fd18dea19f91144ec25288c370b8b470b91a	Gpatch8:Trp53	sensitivity	representative_stratified_random	single_domain_hit	PF07710.17	True		0.4069767441860465	102	True	43.321800231933594	0.8725490196078431	0.0	22.965843200683594	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	40.9979133605957	collected/chrna-expand-1026-5/models/protein_2a54d2306a47cd7f1fc18ae9ec07fd18dea19f91144ec25288c370b8b470b91a_single_sequence_seed20260919/model.cif
peptide_52dc89f0f4fb3482c3aff504c379ad83938c8d58f96336589bcd23a7f4b2cf6b	52dc89f0f4fb3482c3aff504c379ad83938c8d58f96336589bcd23a7f4b2cf6b	Pmm2:Morf4l1	sensitivity	domain_diversity_enriched	single_domain_hit	PF03332.20	True		not_probability_sample	102	True	43.7633056640625	0.7843137254901961	0.0	16.100860595703125	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	45.65519714355469	collected/chrna-expand-1026-5/models/protein_52dc89f0f4fb3482c3aff504c379ad83938c8d58f96336589bcd23a7f4b2cf6b_single_sequence_seed20260919/model.cif
peptide_4b86cbbd62a51cfc18706638afe5e3ad96829332154bf833f030cbf363e5cb8b	4b86cbbd62a51cfc18706638afe5e3ad96829332154bf833f030cbf363e5cb8b	Ptpn6:Ptms	sensitivity	domain_diversity_enriched	single_domain_hit	PF00017.31	True		not_probability_sample	110	True	47.14289474487305	0.5727272727272728	0.0	15.73483943939209	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	42.105079650878906	collected/chrna-expand-1026-5/models/protein_4b86cbbd62a51cfc18706638afe5e3ad96829332154bf833f030cbf363e5cb8b_single_sequence_seed20260919/model.cif
peptide_029038857aa1559fc6193b71964d76f1911a9a5c95c62a8cc6ec4a60a9e2391c	029038857aa1559fc6193b71964d76f1911a9a5c95c62a8cc6ec4a60a9e2391c	Zcchc8:Sars	sensitivity	domain_diversity_enriched	no_Pfam_hit		False		not_probability_sample	120	True	57.51927947998047	0.24166666666666667	0.11666666666666667	23.623090744018555	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	55.44036102294922	collected/chrna-expand-1026-5/models/protein_029038857aa1559fc6193b71964d76f1911a9a5c95c62a8cc6ec4a60a9e2391c_single_sequence_seed20260919/model.cif
peptide_0b7e9df4c2b6d200712e45c95098c96eac719000e15145708b24cbdcd5c3df96	0b7e9df4c2b6d200712e45c95098c96eac719000e15145708b24cbdcd5c3df96	Piezo1:Isca2	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF24871.2	True		0.4069767441860465	124	True	50.639068603515625	0.5161290322580645	0.0	17.900203704833984	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	48.46306228637695	collected/chrna-expand-1026-5/models/protein_0b7e9df4c2b6d200712e45c95098c96eac719000e15145708b24cbdcd5c3df96_single_sequence_seed20260919/model.cif
peptide_f21efac3785c20b7ec1ea2ad7be182469832f6e4ae6755557ec68370065f2859	f21efac3785c20b7ec1ea2ad7be182469832f6e4ae6755557ec68370065f2859	Strn:Fez2	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF08232.18	True		not_probability_sample	128	True	52.443973541259766	0.3984375	0.0703125	16.969219207763672	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	44.93268585205078	collected/chrna-expand-1026-5/models/protein_f21efac3785c20b7ec1ea2ad7be182469832f6e4ae6755557ec68370065f2859_single_sequence_seed20260919/model.cif
peptide_10fe73666ce4897f4a505771284d042bc68e724a9dac14081e82f2b5d644ad29	10fe73666ce4897f4a505771284d042bc68e724a9dac14081e82f2b5d644ad29	Wasl:Chchd3	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	140	True	48.42288589477539	0.5571428571428572	0.007142857142857143	19.28536605834961	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	42.139801025390625	collected/chrna-expand-1026-5/models/protein_10fe73666ce4897f4a505771284d042bc68e724a9dac14081e82f2b5d644ad29_single_sequence_seed20260919/model.cif
control_282d8b4ff23fa39f5e0f368fbd2fe4ed47d7512eda0d5204ef577cbb17ab3b4c	282d8b4ff23fa39f5e0f368fbd2fe4ed47d7512eda0d5204ef577cbb17ab3b4c	Cux1:Cmtm7	control	matched_parent_fragment_control	parent_fragment				matched_control	143	True	51.68018341064453	0.5874125874125874	0.1888111888111888	20.820425033569336	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-5/models/protein_282d8b4ff23fa39f5e0f368fbd2fe4ed47d7512eda0d5204ef577cbb17ab3b4c_single_sequence_seed20260919/model.cif
peptide_36a28e6f5c74c8d6e1dfd986e11c158a2616007935f1aad346a43326853eff80	36a28e6f5c74c8d6e1dfd986e11c158a2616007935f1aad346a43326853eff80	Tm9sf2:Mad1l1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF05557.19	True		not_probability_sample	164	True	57.795894622802734	0.34146341463414637	0.2621951219512195	20.85140037536621	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	42.352882385253906	collected/chrna-expand-1026-5/models/protein_36a28e6f5c74c8d6e1dfd986e11c158a2616007935f1aad346a43326853eff80_single_sequence_seed20260919/model.cif
peptide_32e334f403868fd25ffca91ac3f035b5239ef8058ba21fe20c5c2cafefaaf36b	32e334f403868fd25ffca91ac3f035b5239ef8058ba21fe20c5c2cafefaaf36b	Tapbp:Tap1	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	165	True	45.88734817504883	0.793939393939394	0.08484848484848485	20.37455177307129	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	41.690399169921875	collected/chrna-expand-1026-5/models/protein_32e334f403868fd25ffca91ac3f035b5239ef8058ba21fe20c5c2cafefaaf36b_single_sequence_seed20260919/model.cif
peptide_9f823ba0dd59a8ed95138476011a28120745113f0c7bb4eee5974db3f450f6d3	9f823ba0dd59a8ed95138476011a28120745113f0c7bb4eee5974db3f450f6d3	Cltc:Cfl1	sensitivity	domain_diversity_enriched	single_domain_hit	PF00241.26	True		not_probability_sample	179	True	37.17161178588867	0.9553072625698324	0.0	20.37047004699707	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	32.465702056884766	collected/chrna-expand-1026-5/models/protein_9f823ba0dd59a8ed95138476011a28120745113f0c7bb4eee5974db3f450f6d3_single_sequence_seed20260919/model.cif
peptide_6b4a17dee050cff3310d8b56b1a2bf4213534607b65da82f2876a136fecafb78	6b4a17dee050cff3310d8b56b1a2bf4213534607b65da82f2876a136fecafb78	Rmdn1:Kras	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF00071.29;PF00009.34;PF08477.20	True		0.4069767441860465	190	True	64.70289611816406	0.2631578947368421	0.45263157894736844	12.91649055480957	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	49.22333526611328	collected/chrna-expand-1026-5/models/protein_6b4a17dee050cff3310d8b56b1a2bf4213534607b65da82f2876a136fecafb78_single_sequence_seed20260919/model.cif
peptide_78835e6b79bf657748ca3545aaff79d6a5d42e2715b85680b16654ef67c482da	78835e6b79bf657748ca3545aaff79d6a5d42e2715b85680b16654ef67c482da	Abcc5:Clic5	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.38461538461538464	202	True	32.22992706298828	0.9900990099009901	0.0	23.350854873657227	chrna-expand-1026-5		boltz2_2.2.1_single_sequence_batch8	20260919	37.142539978027344	collected/chrna-expand-1026-5/models/protein_78835e6b79bf657748ca3545aaff79d6a5d42e2715b85680b16654ef67c482da_single_sequence_seed20260919/model.cif
